doc_id,line_id,position,token,raw_token,orientation,source,notes
seal_001,29,2,i047,i047,normal,synthetic_indus_like,
seal_001,29,3,i146,i146,normal,synthetic_indus_like,
seal_001,30,1,i006,i006,normal,synthetic_indus_like,
seal_001,30,2,i050,i050,normal,synthetic_indus_like,
seal_001,30,3,i117,i117,normal,synthetic_indus_like,
seal_001,31,1,i004,i004,normal,synthetic_indus_like,
seal_001,31,2,i015,i015,normal,synthetic_indus_like,
seal_001,31,3,i014,i014,normal,synthetic_indus_like,
seal_001,32,1,i004,i004,normal,synthetic_indus_like,
seal_001,32,2,i013,i013,normal,synthetic_indus_like,
seal_001,33,1,i008,i008,normal,synthetic_indus_like,
seal_001,33,2,i019,i019,normal,synthetic_indus_like,
seal_001,33,3,i019,i019,normal,synthetic_indus_like,
seal_001,34,1,i008,i008,normal,synthetic_indus_like,
seal_001,34,2,i008,i008,normal,synthetic_indus_like,
seal_001,34,3,i037,i037,normal,synthetic_indus_like,
seal_001,35,1,i007,i007,normal,synthetic_indus_like,
seal_001,35,2,i013,i013,normal,synthetic_indus_like,
seal_001,35,3,i014,i014,normal,synthetic_indus_like,
seal_001,36,1,i007,i007,normal,synthetic_indus_like,
seal_001,36,2,i019,i019,normal,synthetic_indus_like,
seal_001,37,1,i007,i007,normal,synthetic_indus_like,
seal_001,37,2,i031,i031,normal,synthetic_indus_like,
seal_001,37,3,i120,i120,normal,synthetic_indus_like,
seal_001,38,1,i048,i048,normal,synthetic_indus_like,
seal_001,38,2,i078,i078,normal,synthetic_indus_like,
seal_001,39,1,i007,i007,normal,synthetic_indus_like,
seal_001,39,2,i005,i005,normal,synthetic_indus_like,
seal_001,39,3,i026,i026,normal,synthetic_indus_like,
seal_001,40,1,i008,i008,normal,synthetic_indus_like,
seal_001,40,2,i037,i037,normal,synthetic_indus_like,
seal_001,40,3,i108,i108,normal,synthetic_indus_like,
seal_001,41,1,i004,i004,normal,synthetic_indus_like,
seal_001,41,2,i012,i012,normal,synthetic_indus_like,
seal_001,42,1,i006,i006,normal,synthetic_indus_like,
seal_001,42,2,i012,i012,normal,synthetic_indus_like,
seal_001,42,3,i019,i019,normal,synthetic_indus_like,
seal_001,43,1,i006,i006,normal,synthetic_indus_like,
seal_001,43,2,i050,i050,normal,synthetic_indus_like,
seal_001,43,3,i013,i013,normal,synthetic_indus_like,
seal_001,44,1,i045,i045,normal,synthetic_indus_like,
seal_001,44,2,i104,i104,normal,synthetic_indus_like,
seal_001,45,1,i004,i004,normal,synthetic_indus_like,
seal_001,45,2,i017,i017,normal,synthetic_indus_like,
seal_001,45,3,i018,i018,normal,synthetic_indus_like,
seal_001,46,1,i040,i040,normal,synthetic_indus_like,
seal_001,46,2,i145,i145,normal,synthetic_indus_like,
seal_001,47,1,i008,i008,normal,synthetic_indus_like,
seal_001,47,2,i015,i015,normal,synthetic_indus_like,
seal_001,48,1,i010,i010,normal,synthetic_indus_like,
seal_001,48,2,i054,i054,normal,synthetic_indus_like,
seal_001,48,3,i020,i020,normal,synthetic_indus_like,
seal_001,49,1,i009,i009,normal,synthetic_indus_like,
seal_001,49,2,i039,i039,normal,synthetic_indus_like,
seal_001,49,3,i013,i013,normal,synthetic_indus_like,
seal_001,50,1,i004,i004,normal,synthetic_indus_like,
seal_001,50,2,i028,i028,normal,synthetic_indus_like,
seal_001,50,3,i132,i132,normal,synthetic_indus_like,
seal_002,51,1,i002,i002,normal,synthetic_indus_like,
seal_002,51,2,i014,i014,normal,synthetic_indus_like,
seal_002,52,1,i003,i003,normal,synthetic_indus_like,
seal_002,52,2,i004,i004,normal,synthetic_indus_like,
seal_002,52,3,i032,i032,normal,synthetic_indus_like,
seal_002,53,1,i002,i002,normal,synthetic_indus_like,
seal_002,53,2,i004,i004,normal,synthetic_indus_like,
seal_002,53,3,i037,i037,normal,synthetic_indus_like,
seal_002,54,1,i002,i002,normal,synthetic_indus_like,
seal_002,54,2,i018,i018,normal,synthetic_indus_like,
seal_002,54,3,i015,i015,normal,synthetic_indus_like,
seal_002,55,1,i002,i002,normal,synthetic_indus_like,
seal_002,55,2,i059,i059,normal,synthetic_indus_like,
seal_002,55,3,i011,i011,normal,synthetic_indus_like,
seal_002,56,1,i008,i008,normal,synthetic_indus_like,
seal_002,56,2,i005,i005,normal,synthetic_indus_like,
seal_002,56,3,i032,i032,normal,synthetic_indus_like,
seal_002,57,1,i009,i009,normal,synthetic_indus_like,
seal_002,57,2,i011,i011,normal,synthetic_indus_like,
seal_002,58,1,i008,i008,normal,synthetic_indus_like,
seal_002,58,2,i018,i018,normal,synthetic_indus_like,
seal_002,58,3,i011,i011,normal,synthetic_indus_like,
seal_002,59,1,i008,i008,normal,synthetic_indus_like,
seal_002,59,2,i012,i012,normal,synthetic_indus_like,
seal_002,60,1,i010,i010,normal,synthetic_indus_like,
seal_002,60,2,i019,i019,normal,synthetic_indus_like,
seal_002,61,1,i005,i005,normal,synthetic_indus_like,
seal_002,61,2,i015,i015,normal,synthetic_indus_like,
seal_002,61,3,i020,i020,normal,synthetic_indus_like,
seal_002,62,1,i006,i006,normal,synthetic_indus_like,
seal_002,62,2,i018,i018,normal,synthetic_indus_like,
seal_002,63,1,i006,i006,normal,synthetic_indus_like,
seal_002,63,2,i012,i012,normal,synthetic_indus_like,
seal_002,63,3,i018,i018,normal,synthetic_indus_like,
seal_002,64,1,i003,i003,normal,synthetic_indus_like,
seal_002,64,2,i025,i025,normal,synthetic_indus_like,
seal_002,64,3,i018,i018,normal,synthetic_indus_like,
seal_002,65,1,i048,i048,normal,synthetic_indus_like,
seal_002,65,2,i073,i073,normal,synthetic_indus_like,
seal_002,66,1,i003,i003,normal,synthetic_indus_like,
seal_002,66,2,i013,i013,normal,synthetic_indus_like,
seal_002,66,3,i013,i013,normal,synthetic_indus_like,
seal_002,67,1,i009,i009,normal,synthetic_indus_like,
seal_002,67,2,i031,i031,normal,synthetic_indus_like,
seal_002,67,3,i070,i070,normal,synthetic_indus_like,
seal_002,68,1,i005,i005,normal,synthetic_indus_like,
seal_002,68,2,i048,i048,normal,synthetic_indus_like,
seal_002,68,3,i015,i015,normal,synthetic_indus_like,
seal_002,69,1,i005,i005,normal,synthetic_indus_like,
seal_002,69,2,i013,i013,normal,synthetic_indus_like,
seal_002,70,1,i044,i044,normal,synthetic_indus_like,
seal_002,70,2,i077,i077,normal,synthetic_indus_like,
seal_002,71,1,i039,i039,normal,synthetic_indus_like,
seal_002,71,2,i104,i104,normal,synthetic_indus_like,
seal_002,72,1,i002,i002,normal,synthetic_indus_like,
seal_002,72,2,i046,i046,normal,synthetic_indus_like,
seal_002,72,3,i011,i011,normal,synthetic_indus_like,
seal_002,73,1,i010,i010,normal,synthetic_indus_like,
seal_002,73,2,i056,i056,normal,synthetic_indus_like,
seal_002,73,3,i016,i016,normal,synthetic_indus_like,
seal_002,74,1,i003,i003,normal,synthetic_indus_like,
seal_002,74,2,i047,i047,normal,synthetic_indus_like,
seal_002,74,3,i144,i144,normal,synthetic_indus_like,
seal_002,75,1,i006,i006,normal,synthetic_indus_like,
seal_002,75,2,i004,i004,normal,synthetic_indus_like,
seal_002,75,3,i049,i049,normal,synthetic_indus_like,
seal_002,76,1,i004,i004,normal,synthetic_indus_like,
seal_002,76,2,i010,i010,normal,synthetic_indus_like,
seal_002,76,3,i022,i022,normal,synthetic_indus_like,
seal_002,77,1,i010,i010,normal,synthetic_indus_like,
seal_002,77,2,i001,i001,normal,synthetic_indus_like,
seal_002,77,3,i038,i038,normal,synthetic_indus_like,
seal_002,78,1,i010,i010,normal,synthetic_indus_like,
seal_002,78,2,i041,i041,normal,synthetic_indus_like,
seal_002,78,3,i011,i011,normal,synthetic_indus_like,
seal_002,79,1,i002,i002,normal,synthetic_indus_like,
seal_002,79,2,i018,i018,normal,synthetic_indus_like,
seal_002,80,1,i025,i025,normal,synthetic_indus_like,
seal_002,80,2,i077,i077,normal,synthetic_indus_like,
seal_002,81,1,i007,i007,normal,synthetic_indus_like,
seal_002,81,2,i017,i017,normal,synthetic_indus_like,
seal_002,82,1,i006,i006,normal,synthetic_indus_like,
seal_002,82,2,i005,i005,normal,synthetic_indus_like,
seal_002,82,3,i044,i044,normal,synthetic_indus_like,
seal_002,83,1,i005,i005,normal,synthetic_indus_like,
seal_002,83,2,i059,i059,normal,synthetic_indus_like,
seal_002,83,3,i100,i100,normal,synthetic_indus_like,
seal_002,84,1,i010,i010,normal,synthetic_indus_like,
seal_002,84,2,i035,i035,normal,synthetic_indus_like,
seal_002,84,3,i115,i115,normal,synthetic_indus_like,
seal_002,85,1,i009,i009,normal,synthetic_indus_like,
seal_002,85,2,i022,i022,normal,synthetic_indus_like,
seal_002,85,3,i020,i020,normal,synthetic_indus_like,
seal_002,86,1,i003,i003,normal,synthetic_indus_like,
seal_002,86,2,i022,i022,normal,synthetic_indus_like,
seal_002,86,3,i012,i012,normal,synthetic_indus_like,
seal_002,87,1,i003,i003,normal,synthetic_indus_like,
seal_002,87,2,i031,i031,normal,synthetic_indus_like,
seal_002,87,3,i020,i020,normal,synthetic_indus_like,
seal_002,88,1,i054,i054,normal,synthetic_indus_like,
seal_002,88,2,i146,i146,normal,synthetic_indus_like,
seal_002,89,1,i009,i009,normal,synthetic_indus_like,
seal_002,89,2,i019,i019,normal,synthetic_indus_like,
seal_002,90,1,i006,i006,normal,synthetic_indus_like,
seal_002,90,2,i025,i025,normal,synthetic_indus_like,
seal_002,90,3,i017,i017,normal,synthetic_indus_like,
seal_002,91,1,i007,i007,normal,synthetic_indus_like,
seal_002,91,2,i012,i012,normal,synthetic_indus_like,
seal_002,91,3,i014,i014,normal,synthetic_indus_like,
seal_002,92,1,i005,i005,normal,synthetic_indus_like,
seal_002,92,2,i042,i042,normal,synthetic_indus_like,
seal_002,92,3,i014,i014,normal,synthetic_indus_like,
seal_002,93,1,i025,i025,normal,synthetic_indus_like,
seal_002,93,2,i083,i083,normal,synthetic_indus_like,
seal_002,94,1,i006,i006,normal,synthetic_indus_like,
seal_002,94,2,i030,i030,normal,synthetic_indus_like,
seal_002,94,3,i018,i018,normal,synthetic_indus_like,
seal_002,95,1,i059,i059,normal,synthetic_indus_like,
seal_002,95,2,i125,i125,normal,synthetic_indus_like,
seal_002,96,1,i001,i001,normal,synthetic_indus_like,
seal_002,96,2,i036,i036,normal,synthetic_indus_like,
seal_002,96,3,i117,i117,normal,synthetic_indus_like,
seal_002,97,1,i047,i047,normal,synthetic_indus_like,
seal_002,97,2,i104,i104,normal,synthetic_indus_like,
seal_002,98,1,i009,i009,normal,synthetic_indus_like,
seal_002,98,2,i017,i017,normal,synthetic_indus_like,
seal_002,99,1,i002,i002,normal,synthetic_indus_like,
seal_002,99,2,i007,i007,normal,synthetic_indus_like,
seal_002,99,3,i053,i053,normal,synthetic_indus_like,
seal_002,100,1,i003,i003,normal,synthetic_indus_like,
seal_002,100,2,i013,i013,normal,synthetic_indus_like,
seal_003,101,1,i001,i001,normal,synthetic_indus_like,
seal_003,101,2,i007,i007,normal,synthetic_indus_like,
seal_003,101,3,i044,i044,normal,synthetic_indus_like,
seal_003,102,1,i053,i053,normal,synthetic_indus_like,
seal_003,102,2,i128,i128,normal,synthetic_indus_like,
seal_003,103,1,i009,i009,normal,synthetic_indus_like,
seal_003,103,2,i027,i027,normal,synthetic_indus_like,
seal_003,103,3,i019,i019,normal,synthetic_indus_like,
seal_003,104,1,i009,i009,normal,synthetic_indus_like,
seal_003,104,2,i006,i006,normal,synthetic_indus_like,
seal_003,104,3,i036,i036,normal,synthetic_indus_like,
seal_003,105,1,i002,i002,normal,synthetic_indus_like,
seal_003,105,2,i011,i011,normal,synthetic_indus_like,
seal_003,105,3,i015,i015,normal,synthetic_indus_like,
seal_003,106,1,i009,i009,normal,synthetic_indus_like,
seal_003,106,2,i011,i011,normal,synthetic_indus_like,
seal_003,107,1,i021,i021,normal,synthetic_indus_like,
seal_003,107,2,i139,i139,normal,synthetic_indus_like,
seal_003,108,1,i022,i022,normal,synthetic_indus_like,
seal_003,108,2,i110,i110,normal,synthetic_indus_like,
seal_003,109,1,i004,i004,normal,synthetic_indus_like,
seal_003,109,2,i027,i027,normal,synthetic_indus_like,
seal_003,109,3,i020,i020,normal,synthetic_indus_like,
seal_003,110,1,i040,i040,normal,synthetic_indus_like,
seal_003,110,2,i126,i126,normal,synthetic_indus_like,
seal_003,111,1,i001,i001,normal,synthetic_indus_like,
seal_003,111,2,i042,i042,normal,synthetic_indus_like,
seal_003,111,3,i015,i015,normal,synthetic_indus_like,
seal_003,112,1,i010,i010,normal,synthetic_indus_like,
seal_003,112,2,i003,i003,normal,synthetic_indus_like,
seal_003,112,3,i055,i055,normal,synthetic_indus_like,
seal_003,113,1,i001,i001,normal,synthetic_indus_like,
seal_003,113,2,i006,i006,normal,synthetic_indus_like,
seal_003,113,3,i060,i060,normal,synthetic_indus_like,
seal_003,114,1,i044,i044,normal,synthetic_indus_like,
seal_003,114,2,i107,i107,normal,synthetic_indus_like,
seal_003,115,1,i001,i001,normal,synthetic_indus_like,
seal_003,115,2,i032,i032,normal,synthetic_indus_like,
seal_003,115,3,i124,i124,normal,synthetic_indus_like,
seal_003,116,1,i002,i002,normal,synthetic_indus_like,
seal_003,116,2,i037,i037,normal,synthetic_indus_like,
seal_003,116,3,i015,i015,normal,synthetic_indus_like,
seal_003,117,1,i003,i003,normal,synthetic_indus_like,
seal_003,117,2,i016,i016,normal,synthetic_indus_like,
seal_003,117,3,i019,i019,normal,synthetic_indus_like,
seal_003,118,1,i010,i010,normal,synthetic_indus_like,
seal_003,118,2,i012,i012,normal,synthetic_indus_like,
seal_003,118,3,i012,i012,normal,synthetic_indus_like,
seal_003,119,1,i009,i009,normal,synthetic_indus_like,
seal_003,119,2,i058,i058,normal,synthetic_indus_like,
seal_003,119,3,i084,i084,normal,synthetic_indus_like,
seal_003,120,1,i031,i031,normal,synthetic_indus_like,
seal_003,120,2,i102,i102,normal,synthetic_indus_like,
seal_003,121,1,i003,i003,normal,synthetic_indus_like,
seal_003,121,2,i040,i040,normal,synthetic_indus_like,
seal_003,121,3,i020,i020,normal,synthetic_indus_like,
seal_003,122,1,i047,i047,normal,synthetic_indus_like,
seal_003,122,2,i140,i140,normal,synthetic_indus_like,
seal_003,123,1,i003,i003,normal,synthetic_indus_like,
seal_003,123,2,i008,i008,normal,synthetic_indus_like,
seal_003,123,3,i047,i047,normal,synthetic_indus_like,
seal_003,124,1,i003,i003,normal,synthetic_indus_like,
seal_003,124,2,i027,i027,normal,synthetic_indus_like,
seal_003,124,3,i067,i067,normal,synthetic_indus_like,
seal_003,125,1,i008,i008,normal,synthetic_indus_like,
seal_003,125,2,i019,i019,normal,synthetic_indus_like,
seal_003,125,3,i018,i018,normal,synthetic_indus_like,
seal_003,126,1,i005,i005,normal,synthetic_indus_like,
seal_003,126,2,i018,i018,normal,synthetic_indus_like,
seal_003,126,3,i020,i020,normal,synthetic_indus_like,
seal_003,127,1,i006,i006,normal,synthetic_indus_like,
seal_003,127,2,i056,i056,normal,synthetic_indus_like,
seal_003,127,3,i097,i097,normal,synthetic_indus_like,
seal_003,128,1,i009,i009,normal,synthetic_indus_like,
seal_003,128,2,i044,i044,normal,synthetic_indus_like,
seal_003,128,3,i079,i079,normal,synthetic_indus_like,
seal_003,129,1,i042,i042,normal,synthetic_indus_like,
seal_003,129,2,i121,i121,normal,synthetic_indus_like,
seal_003,130,1,i006,i006,normal,synthetic_indus_like,
seal_003,130,2,i016,i016,normal,synthetic_indus_like,
seal_003,131,1,i003,i003,normal,synthetic_indus_like,
seal_003,131,2,i019,i019,normal,synthetic_indus_like,
seal_003,132,1,i007,i007,normal,synthetic_indus_like,
seal_003,132,2,i030,i030,normal,synthetic_indus_like,
seal_003,132,3,i113,i113,normal,synthetic_indus_like,
seal_003,133,1,i006,i006,normal,synthetic_indus_like,
seal_003,133,2,i032,i032,normal,synthetic_indus_like,
seal_003,133,3,i119,i119,normal,synthetic_indus_like,
seal_003,134,1,i005,i005,normal,synthetic_indus_like,
seal_003,134,2,i014,i014,normal,synthetic_indus_like,
seal_003,134,3,i015,i015,normal,synthetic_indus_like,
seal_003,135,1,i007,i007,normal,synthetic_indus_like,
seal_003,135,2,i016,i016,normal,synthetic_indus_like,
seal_003,135,3,i013,i013,normal,synthetic_indus_like,
seal_003,136,1,i004,i004,normal,synthetic_indus_like,
seal_003,136,2,i011,i011,normal,synthetic_indus_like,
seal_003,137,1,i008,i008,normal,synthetic_indus_like,
seal_003,137,2,i018,i018,normal,synthetic_indus_like,
seal_003,138,1,i005,i005,normal,synthetic_indus_like,
seal_003,138,2,i001,i001,normal,synthetic_indus_like,
seal_003,138,3,i026,i026,normal,synthetic_indus_like,
seal_003,139,1,i027,i027,normal,synthetic_indus_like,
seal_003,139,2,i103,i103,normal,synthetic_indus_like,
seal_003,140,1,i004,i004,normal,synthetic_indus_like,
seal_003,140,2,i032,i032,normal,synthetic_indus_like,
seal_003,140,3,i139,i139,normal,synthetic_indus_like,
seal_003,141,1,i051,i051,normal,synthetic_indus_like,
seal_003,141,2,i102,i102,normal,synthetic_indus_like,
seal_003,142,1,i009,i009,normal,synthetic_indus_like,
seal_003,142,2,i015,i015,normal,synthetic_indus_like,
seal_003,143,1,i006,i006,normal,synthetic_indus_like,
seal_003,143,2,i047,i047,normal,synthetic_indus_like,
seal_003,143,3,i150,i150,normal,synthetic_indus_like,
seal_003,144,1,i001,i001,normal,synthetic_indus_like,
seal_003,144,2,i056,i056,normal,synthetic_indus_like,
seal_003,144,3,i125,i125,normal,synthetic_indus_like,
seal_003,145,1,i008,i008,normal,synthetic_indus_like,
seal_003,145,2,i012,i012,normal,synthetic_indus_like,
seal_003,145,3,i019,i019,normal,synthetic_indus_like,
seal_003,146,1,i007,i007,normal,synthetic_indus_like,
seal_003,146,2,i016,i016,normal,synthetic_indus_like,
seal_003,147,1,i002,i002,normal,synthetic_indus_like,
seal_003,147,2,i055,i055,normal,synthetic_indus_like,
seal_003,147,3,i011,i011,normal,synthetic_indus_like,
seal_003,148,1,i001,i001,normal,synthetic_indus_like,
seal_003,148,2,i040,i040,normal,synthetic_indus_like,
seal_003,148,3,i120,i120,normal,synthetic_indus_like,
seal_003,149,1,i007,i007,normal,synthetic_indus_like,
seal_003,149,2,i035,i035,normal,synthetic_indus_like,
seal_003,149,3,i014,i014,normal,synthetic_indus_like,
seal_003,150,1,i010,i010,normal,synthetic_indus_like,
seal_003,150,2,i001,i001,normal,synthetic_indus_like,
seal_003,150,3,i036,i036,normal,synthetic_indus_like,
seal_004,151,1,i009,i009,normal,synthetic_indus_like,
seal_004,151,2,i020,i020,normal,synthetic_indus_like,
seal_004,152,1,i006,i006,normal,synthetic_indus_like,
seal_004,152,2,i017,i017,normal,synthetic_indus_like,
seal_004,152,3,i017,i017,normal,synthetic_indus_like,
seal_004,153,1,i056,i056,normal,synthetic_indus_like,
seal_004,153,2,i113,i113,normal,synthetic_indus_like,
seal_004,154,1,i002,i002,normal,synthetic_indus_like,
seal_004,154,2,i009,i009,normal,synthetic_indus_like,
seal_004,154,3,i033,i033,normal,synthetic_indus_like,
seal_004,155,1,i033,i033,normal,synthetic_indus_like,
seal_004,155,2,i076,i076,normal,synthetic_indus_like,
seal_004,156,1,i008,i008,normal,synthetic_indus_like,
seal_004,156,2,i018,i018,normal,synthetic_indus_like,
seal_004,156,3,i012,i012,normal,synthetic_indus_like,
seal_004,157,1,i003,i003,normal,synthetic_indus_like,
seal_004,157,2,i033,i033,normal,synthetic_indus_like,
seal_004,157,3,i103,i103,normal,synthetic_indus_like,
seal_004,158,1,i003,i003,normal,synthetic_indus_like,
seal_004,158,2,i019,i019,normal,synthetic_indus_like,
seal_004,159,1,i001,i001,normal,synthetic_indus_like,
seal_004,159,2,i054,i054,normal,synthetic_indus_like,
seal_004,159,3,i011,i011,normal,synthetic_indus_like,
seal_004,160,1,i009,i009,normal,synthetic_indus_like,
seal_004,160,2,i038,i038,normal,synthetic_indus_like,
seal_004,160,3,i129,i129,normal,synthetic_indus_like,
seal_004,161,1,i010,i010,normal,synthetic_indus_like,
seal_004,161,2,i019,i019,normal,synthetic_indus_like,
seal_004,161,3,i015,i015,normal,synthetic_indus_like,
seal_004,162,1,i008,i008,normal,synthetic_indus_like,
seal_004,162,2,i057,i057,normal,synthetic_indus_like,
seal_004,162,3,i014,i014,normal,synthetic_indus_like,
seal_004,163,1,i005,i005,normal,synthetic_indus_like,
seal_004,163,2,i023,i023,normal,synthetic_indus_like,
seal_004,163,3,i070,i070,normal,synthetic_indus_like,
seal_004,164,1,i030,i030,normal,synthetic_indus_like,
seal_004,164,2,i111,i111,normal,synthetic_indus_like,
seal_004,165,1,i007,i007,normal,synthetic_indus_like,
seal_004,165,2,i029,i029,normal,synthetic_indus_like,
seal_004,165,3,i012,i012,normal,synthetic_indus_like,
seal_004,166,1,i005,i005,normal,synthetic_indus_like,
seal_004,166,2,i049,i049,normal,synthetic_indus_like,
seal_004,166,3,i018,i018,normal,synthetic_indus_like,
seal_004,167,1,i005,i005,normal,synthetic_indus_like,
seal_004,167,2,i030,i030,normal,synthetic_indus_like,
seal_004,167,3,i017,i017,normal,synthetic_indus_like,
seal_004,168,1,i001,i001,normal,synthetic_indus_like,
seal_004,168,2,i012,i012,normal,synthetic_indus_like,
seal_004,168,3,i016,i016,normal,synthetic_indus_like,
seal_004,169,1,i009,i009,normal,synthetic_indus_like,
seal_004,169,2,i013,i013,normal,synthetic_indus_like,
seal_004,169,3,i017,i017,normal,synthetic_indus_like,
seal_004,170,1,i002,i002,normal,synthetic_indus_like,
seal_004,170,2,i016,i016,normal,synthetic_indus_like,
seal_004,170,3,i015,i015,normal,synthetic_indus_like,
seal_004,171,1,i007,i007,normal,synthetic_indus_like,
seal_004,171,2,i059,i059,normal,synthetic_indus_like,
seal_004,171,3,i078,i078,normal,synthetic_indus_like,
seal_004,172,1,i004,i004,normal,synthetic_indus_like,
seal_004,172,2,i051,i051,normal,synthetic_indus_like,
seal_004,172,3,i016,i016,normal,synthetic_indus_like,
seal_004,173,1,i008,i008,normal,synthetic_indus_like,
seal_004,173,2,i013,i013,normal,synthetic_indus_like,
seal_004,174,1,i005,i005,normal,synthetic_indus_like,
seal_004,174,2,i036,i036,normal,synthetic_indus_like,
seal_004,174,3,i015,i015,normal,synthetic_indus_like,
seal_004,175,1,i006,i006,normal,synthetic_indus_like,
seal_004,175,2,i055,i055,normal,synthetic_indus_like,
seal_004,175,3,i020,i020,normal,synthetic_indus_like,
seal_004,176,1,i057,i057,normal,synthetic_indus_like,
seal_004,176,2,i089,i089,normal,synthetic_indus_like,
seal_004,177,1,i006,i006,normal,synthetic_indus_like,
seal_004,177,2,i015,i015,normal,synthetic_indus_like,
seal_004,177,3,i016,i016,normal,synthetic_indus_like,
seal_004,178,1,i006,i006,normal,synthetic_indus_like,
seal_004,178,2,i002,i002,normal,synthetic_indus_like,
seal_004,178,3,i040,i040,normal,synthetic_indus_like,
seal_004,179,1,i007,i007,normal,synthetic_indus_like,
seal_004,179,2,i017,i017,normal,synthetic_indus_like,
seal_004,179,3,i011,i011,normal,synthetic_indus_like,
