doc_id,line_id,position,token,raw_token,orientation,source,notes
tablet_002,21,1,g019,g019,normal,synthetic_rongorongo_v2,
tablet_002,21,2,g051,g051,normal,synthetic_rongorongo_v2,
tablet_002,21,3,g051,g051,normal,synthetic_rongorongo_v2,
tablet_002,21,4,g017,g017,normal,synthetic_rongorongo_v2,
tablet_002,21,5,g034,g034,normal,synthetic_rongorongo_v2,
tablet_002,21,6,g007,g007,normal,synthetic_rongorongo_v2,
tablet_002,21,7,g034,g034,normal,synthetic_rongorongo_v2,
tablet_002,21,8,g015,g015,normal,synthetic_rongorongo_v2,
tablet_002,21,9,g067,g067,normal,synthetic_rongorongo_v2,
tablet_002,21,10,g005,g005,normal,synthetic_rongorongo_v2,
tablet_002,21,11,g022,g022,normal,synthetic_rongorongo_v2,
tablet_002,21,12,g011,g011,normal,synthetic_rongorongo_v2,
tablet_002,21,13,g060,g060,normal,synthetic_rongorongo_v2,
tablet_002,22,1,g035,g035,normal,synthetic_rongorongo_v2,
tablet_002,22,2,g031,g031,normal,synthetic_rongorongo_v2,
tablet_002,22,3,g051,g051,normal,synthetic_rongorongo_v2,
tablet_002,22,4,g051,g051,normal,synthetic_rongorongo_v2,
tablet_002,22,5,g002,g002,normal,synthetic_rongorongo_v2,
tablet_002,22,6,g006,g006,normal,synthetic_rongorongo_v2,
tablet_002,22,7,g006,g006,normal,synthetic_rongorongo_v2,
tablet_002,22,8,g036,g036,normal,synthetic_rongorongo_v2,
tablet_002,22,9,g106,g106,normal,synthetic_rongorongo_v2,
tablet_002,22,10,g075,g075,normal,synthetic_rongorongo_v2,
tablet_002,22,11,g050,g050,normal,synthetic_rongorongo_v2,
tablet_002,22,12,g007,g007,normal,synthetic_rongorongo_v2,
tablet_002,22,13,g007,g007,normal,synthetic_rongorongo_v2,
tablet_002,22,14,g006,g006,normal,synthetic_rongorongo_v2,
tablet_002,23,1,g008,g008,normal,synthetic_rongorongo_v2,
tablet_002,23,2,g014,g014,normal,synthetic_rongorongo_v2,
tablet_002,23,3,g043,g043,normal,synthetic_rongorongo_v2,
tablet_002,23,4,g110,g110,normal,synthetic_rongorongo_v2,
tablet_002,23,5,g110,g110,normal,synthetic_rongorongo_v2,
tablet_002,23,6,g051,g051,normal,synthetic_rongorongo_v2,
tablet_002,23,7,g017,g017,normal,synthetic_rongorongo_v2,
tablet_002,23,8,g001,g001,normal,synthetic_rongorongo_v2,
tablet_002,23,9,g006,g006,normal,synthetic_rongorongo_v2,
tablet_002,23,10,g021,g021,normal,synthetic_rongorongo_v2,
tablet_002,23,11,g048,g048,normal,synthetic_rongorongo_v2,
tablet_002,23,12,g017,g017,normal,synthetic_rongorongo_v2,
tablet_002,23,13,g014,g014,normal,synthetic_rongorongo_v2,
tablet_002,24,1,g043,g043,normal,synthetic_rongorongo_v2,
tablet_002,24,2,g052,g052,normal,synthetic_rongorongo_v2,
tablet_002,24,3,g058,g058,normal,synthetic_rongorongo_v2,
tablet_002,24,4,g018,g018,normal,synthetic_rongorongo_v2,
tablet_002,24,5,g007,g007,normal,synthetic_rongorongo_v2,
tablet_002,24,6,g007,g007,normal,synthetic_rongorongo_v2,
tablet_002,24,7,g046,g046,normal,synthetic_rongorongo_v2,
tablet_002,24,8,g104,g104,normal,synthetic_rongorongo_v2,
tablet_002,24,9,g104,g104,normal,synthetic_rongorongo_v2,
tablet_002,24,10,g076,g076,normal,synthetic_rongorongo_v2,
tablet_002,24,11,g041,g041,normal,synthetic_rongorongo_v2,
tablet_002,24,12,g004,g004,normal,synthetic_rongorongo_v2,
tablet_002,24,13,g008,g008,normal,synthetic_rongorongo_v2,
tablet_002,24,14,g013,g013,normal,synthetic_rongorongo_v2,
tablet_002,24,15,g013,g013,normal,synthetic_rongorongo_v2,
tablet_002,24,16,g013,g013,normal,synthetic_rongorongo_v2,
tablet_002,25,1,g001,g001,normal,synthetic_rongorongo_v2,
tablet_002,25,2,g002,g002,normal,synthetic_rongorongo_v2,
tablet_002,25,3,g019,g019,normal,synthetic_rongorongo_v2,
tablet_002,25,4,g051,g051,normal,synthetic_rongorongo_v2,
tablet_002,25,5,g051,g051,normal,synthetic_rongorongo_v2,
tablet_002,25,6,g051,g051,normal,synthetic_rongorongo_v2,
tablet_002,25,7,g074,g074,normal,synthetic_rongorongo_v2,
tablet_002,25,8,g074,g074,normal,synthetic_rongorongo_v2,
tablet_002,25,9,g117,g117,normal,synthetic_rongorongo_v2,
tablet_002,25,10,g117,g117,normal,synthetic_rongorongo_v2,
tablet_002,25,11,g117,g117,normal,synthetic_rongorongo_v2,
tablet_002,25,12,g060,g060,normal,synthetic_rongorongo_v2,
tablet_002,25,13,g015,g015,normal,synthetic_rongorongo_v2,
tablet_002,25,14,g008,g008,normal,synthetic_rongorongo_v2,
tablet_002,25,15,g043,g043,normal,synthetic_rongorongo_v2,
tablet_002,25,16,g043,g043,normal,synthetic_rongorongo_v2,
tablet_002,25,17,g034,g034,normal,synthetic_rongorongo_v2,
tablet_002,25,18,g023,g023,normal,synthetic_rongorongo_v2,
tablet_002,25,19,g023,g023,normal,synthetic_rongorongo_v2,
tablet_002,26,1,g024,g024,normal,synthetic_rongorongo_v2,
tablet_002,26,2,g016,g016,normal,synthetic_rongorongo_v2,
tablet_002,26,3,g043,g043,normal,synthetic_rongorongo_v2,
tablet_002,26,4,g043,g043,normal,synthetic_rongorongo_v2,
tablet_002,26,5,g043,g043,normal,synthetic_rongorongo_v2,
tablet_002,26,6,g014,g014,normal,synthetic_rongorongo_v2,
tablet_002,26,7,g083,g083,normal,synthetic_rongorongo_v2,
tablet_002,26,8,g017,g017,normal,synthetic_rongorongo_v2,
tablet_002,26,9,g060,g060,normal,synthetic_rongorongo_v2,
tablet_002,26,10,g007,g007,normal,synthetic_rongorongo_v2,
tablet_002,26,11,g053,g053,normal,synthetic_rongorongo_v2,
tablet_002,26,12,g011,g011,normal,synthetic_rongorongo_v2,
tablet_002,26,13,g039,g039,normal,synthetic_rongorongo_v2,
tablet_002,26,14,g039,g039,normal,synthetic_rongorongo_v2,
tablet_002,26,15,g007,g007,normal,synthetic_rongorongo_v2,
tablet_002,27,1,g004,g004,normal,synthetic_rongorongo_v2,
tablet_002,27,2,g004,g004,normal,synthetic_rongorongo_v2,
tablet_002,27,3,g003,g003,normal,synthetic_rongorongo_v2,
tablet_002,27,4,g036,g036,normal,synthetic_rongorongo_v2,
tablet_002,27,5,g069,g069,normal,synthetic_rongorongo_v2,
tablet_002,27,6,g023,g023,normal,synthetic_rongorongo_v2,
tablet_002,27,7,g003,g003,normal,synthetic_rongorongo_v2,
tablet_002,27,8,g015,g015,normal,synthetic_rongorongo_v2,
tablet_002,27,9,g015,g015,normal,synthetic_rongorongo_v2,
tablet_002,27,10,g028,g028,normal,synthetic_rongorongo_v2,
tablet_002,27,11,g046,g046,normal,synthetic_rongorongo_v2,
tablet_002,27,12,g010,g010,normal,synthetic_rongorongo_v2,
tablet_002,27,13,g010,g010,normal,synthetic_rongorongo_v2,
tablet_002,27,14,g020,g020,normal,synthetic_rongorongo_v2,
tablet_002,28,1,g044,g044,normal,synthetic_rongorongo_v2,
tablet_002,28,2,g004,g004,normal,synthetic_rongorongo_v2,
tablet_002,28,3,g050,g050,normal,synthetic_rongorongo_v2,
tablet_002,28,4,g016,g016,normal,synthetic_rongorongo_v2,
tablet_002,28,5,g084,g084,normal,synthetic_rongorongo_v2,
tablet_002,28,6,g001,g001,normal,synthetic_rongorongo_v2,
tablet_002,28,7,g060,g060,normal,synthetic_rongorongo_v2,
tablet_002,28,8,g006,g006,normal,synthetic_rongorongo_v2,
tablet_002,28,9,g006,g006,normal,synthetic_rongorongo_v2,
tablet_002,28,10,g037,g037,normal,synthetic_rongorongo_v2,
tablet_002,28,11,g010,g010,normal,synthetic_rongorongo_v2,
tablet_002,28,12,g010,g010,normal,synthetic_rongorongo_v2,
