doc_id,line_id,position,token,lemma,pos,translation,source,raw_token
tatoeba_maori_tatoeba_raw,6,2.0,ā,āku,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,āku
tatoeba_maori_tatoeba_raw,6,2.1,ku,āku,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,āku
tatoeba_maori_tatoeba_raw,6,3.0,tamāhine,tamāhine,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,7,1.0,e,e,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,7,2.0,aroha,aroha,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,7,3.0,ana,ana,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,7,4.0,ahau,ahau,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,7,5.0,ki,ki,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,7,6.0,tāku,tāku,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,7,7.0,wahine,wahine,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,8,1.0,ko,ko,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,8,2.0,ahau,ahau,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,8,3.0,te,te,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,8,4.0,rēwera,rēwera,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,9,1.0,e,ehara,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,ehara
tatoeba_maori_tatoeba_raw,9,1.1,hara,ehara,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,ehara
tatoeba_maori_tatoeba_raw,9,2.0,ahau,ahau,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,9,3.0,i,i,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,9,4.0,tō,tōu,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,tōu
tatoeba_maori_tatoeba_raw,9,4.1,u,tōu,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,tōu
tatoeba_maori_tatoeba_raw,9,5.0,ka,kaiako,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,kaiako
tatoeba_maori_tatoeba_raw,9,5.1,iako,kaiako,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,kaiako
tatoeba_maori_tatoeba_raw,10,1.0,e,ehara,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,ehara
tatoeba_maori_tatoeba_raw,10,1.1,hara,ehara,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,ehara
tatoeba_maori_tatoeba_raw,10,2.0,ahau,ahau,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,10,3.0,i,i,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,10,4.0,te,te,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,10,5.0,rata,rata,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,11,1.0,kua,kua,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,11,2.0,ko,kore,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,kore
tatoeba_maori_tatoeba_raw,11,2.1,re,kore,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,kore
tatoeba_maori_tatoeba_raw,11,3.0,ahau,ahau,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,11,4.0,i,i,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,11,5.0,tō,tōu,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,tōu
tatoeba_maori_tatoeba_raw,11,5.1,u,tōu,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,tōu
tatoeba_maori_tatoeba_raw,11,6.0,ka,kaiako,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,kaiako
tatoeba_maori_tatoeba_raw,11,6.1,iako,kaiako,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,kaiako
tatoeba_maori_tatoeba_raw,12,1.0,kei,kei,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,12,2.0,te,te,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,12,3.0,ā,ātaahua,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,ātaahua
tatoeba_maori_tatoeba_raw,12,3.1,taahua,ātaahua,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,ātaahua
tatoeba_maori_tatoeba_raw,12,4.0,te,te,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,12,5.0,ao,ao,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,13,1.0,tokorua,tokorua,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,13,2.0,ā,āku,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,āku
tatoeba_maori_tatoeba_raw,13,2.1,ku,āku,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,āku
tatoeba_maori_tatoeba_raw,13,3.0,tama,tama,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,14,1.0,he,he,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,14,2.0,pōtae,pōtae,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,14,3.0,ēnei,ēnei,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,15,1.0,nōku,nōku,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,15,2.0,tēnei,tēnei,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,15,3.0,whare,whare,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,16,1.0,he,he,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,16,2.0,tāone,tāone,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,16,3.0,a,a,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,16,4.0,ā,ākarana,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,ākarana
tatoeba_maori_tatoeba_raw,16,4.1,karana,ākarana,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,ākarana
tatoeba_maori_tatoeba_raw,17,1.0,nōku,nōku,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,17,2.0,te,te,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,17,3.0,pōtae,pōtae,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,17,4.0,mangu,mangu,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,18,1.0,e,ehara,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,ehara
tatoeba_maori_tatoeba_raw,18,1.1,hara,ehara,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,ehara
tatoeba_maori_tatoeba_raw,18,2.0,tēnei,tēnei,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,18,3.0,i,i,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,18,4.0,te,te,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,18,5.0,whare,whare,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,19,1.0,he,he,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,19,2.0,hōiho,hōiho,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,19,3.0,tāu,tāu,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,20,1.0,ka,ka,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,20,2.0,hoko,hoko,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,20,3.0,ahau,ahau,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,20,4.0,i,i,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,20,5.0,te,te,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,20,6.0,pukapuka,pukapuka,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,20,7.0,mō,mō,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,20,8.0,tāku,tāku,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,20,9.0,wahine,wahine,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,21,1.0,nōku,nōku,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,21,2.0,tēnei,tēnei,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,21,3.0,kāinga,kāinga,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,22,1.0,ki,kia,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,kia
tatoeba_maori_tatoeba_raw,22,1.1,a,kia,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,kia
tatoeba_maori_tatoeba_raw,22,2.0,atawhai,atawhai,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,22,3.0,ki,ki,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,22,4.0,tō,tōu,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,tōu
tatoeba_maori_tatoeba_raw,22,4.1,u,tōu,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,tōu
tatoeba_maori_tatoeba_raw,22,5.0,tamaiti,tamaiti,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,23,1.0,he,he,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,23,2.0,whero,whero,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,23,3.0,te,te,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,23,4.0,pōtae,pōtae,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,24,1.0,i,i,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,24,2.0,whakatau,whakatau,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,24,3.0,i,ia,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,ia
tatoeba_maori_tatoeba_raw,24,3.1,a,ia,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,ia
tatoeba_maori_tatoeba_raw,24,4.0,ki,ki,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,24,5.0,te,te,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,24,6.0,neke,neke,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,24,7.0,ki,ki,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,24,8.0,belgium,belgium,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,25,1.0,nō,nō,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,25,2.0,mā,mātou,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,mātou
tatoeba_maori_tatoeba_raw,25,2.1,tou,mātou,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,mātou
tatoeba_maori_tatoeba_raw,25,3.0,tēnei,tēnei,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,25,4.0,kura,kura,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,26,1.0,e,e,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,26,2.0,mōhio,mōhio,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,26,3.0,ana,ana,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,26,4.0,ahau,ahau,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,26,5.0,ki,ki,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,26,6.0,te,te,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,26,7.0,rangatira,rangatira,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,27,1.0,he,he,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,27,2.0,taraka,taraka,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,27,3.0,tō,tōku,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,tōku
tatoeba_maori_tatoeba_raw,27,3.1,ku,tōku,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,tōku
tatoeba_maori_tatoeba_raw,28,1.0,tokowhā,tokowhā,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,28,2.0,ā,āku,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,āku
tatoeba_maori_tatoeba_raw,28,2.1,ku,āku,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,āku
tatoeba_maori_tatoeba_raw,28,3.0,tamariki,tamariki,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,29,1.0,he,he,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,29,2.0,ka,kairīpoata,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,kairīpoata
tatoeba_maori_tatoeba_raw,29,2.1,irīpoata,kairīpoata,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,kairīpoata
tatoeba_maori_tatoeba_raw,29,3.0,i,ia,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,ia
tatoeba_maori_tatoeba_raw,29,3.1,a,ia,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,ia
tatoeba_maori_tatoeba_raw,30,1.0,tokorua,tokorua,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,30,2.0,ā,āku,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,āku
tatoeba_maori_tatoeba_raw,30,2.1,ku,āku,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,āku
tatoeba_maori_tatoeba_raw,30,3.0,tamāhine,tamāhine,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,31,1.0,e,e,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,31,2.0,aroha,aroha,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,31,3.0,ana,ana,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,31,4.0,ahau,ahau,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,31,5.0,ki,ki,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,31,6.0,tāku,tāku,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,31,7.0,wahine,wahine,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,32,1.0,ko,ko,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,32,2.0,ahau,ahau,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,32,3.0,te,te,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,32,4.0,rēwera,rēwera,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,33,1.0,e,ehara,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,ehara
tatoeba_maori_tatoeba_raw,33,1.1,hara,ehara,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,ehara
tatoeba_maori_tatoeba_raw,33,2.0,ahau,ahau,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,33,3.0,i,i,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,33,4.0,tō,tōu,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,tōu
tatoeba_maori_tatoeba_raw,33,4.1,u,tōu,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,tōu
tatoeba_maori_tatoeba_raw,33,5.0,ka,kaiako,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,kaiako
tatoeba_maori_tatoeba_raw,33,5.1,iako,kaiako,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,kaiako
tatoeba_maori_tatoeba_raw,34,1.0,e,ehara,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,ehara
tatoeba_maori_tatoeba_raw,34,1.1,hara,ehara,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,ehara
tatoeba_maori_tatoeba_raw,34,2.0,ahau,ahau,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,34,3.0,i,i,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,34,4.0,te,te,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,34,5.0,rata,rata,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,35,1.0,kua,kua,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,35,2.0,ko,kore,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,kore
tatoeba_maori_tatoeba_raw,35,2.1,re,kore,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,kore
tatoeba_maori_tatoeba_raw,35,3.0,ahau,ahau,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,35,4.0,i,i,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,35,5.0,tō,tōu,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,tōu
tatoeba_maori_tatoeba_raw,35,5.1,u,tōu,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,tōu
tatoeba_maori_tatoeba_raw,35,6.0,ka,kaiako,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,kaiako
tatoeba_maori_tatoeba_raw,35,6.1,iako,kaiako,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,kaiako
tatoeba_maori_tatoeba_raw,36,1.0,kei,kei,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,36,2.0,te,te,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,
tatoeba_maori_tatoeba_raw,36,3.0,ā,ātaahua,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,ātaahua
tatoeba_maori_tatoeba_raw,36,3.1,taahua,ātaahua,UNKNOWN,,opus_tatoeba_v2023-04-12_maori_tatoeba_raw,ātaahua
