doc_id,line_id,position,token,lemma,pos,translation,source
tatoeba_fj_tatoeba_raw,16,1,da,da,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,16,2,kana,kana,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,17,1,da,da,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,17,2,kana,kana,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,18,1,au,au,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,18,2,sega,sega,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,18,3,ni,ni,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,18,4,taura,taura,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,18,5,rawa,rawa,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,19,1,tukuna,tukuna,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,19,2,tale,tale,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,19,3,mada,mada,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,20,1,yalo,yalo,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,20,2,vinaka,vinaka,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,21,1,e,e,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,21,2,vica,vica,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,21,3,na,na,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,21,4,kena,kena,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,21,5,i-sau,i-sau,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,22,1,e,e,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,22,2,vei,vei,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,22,3,na,na,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,22,4,vale-lailai,vale-lailai,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,23,1,o,o,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,23,2,kemuni,kemuni,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,23,3,mai,mai,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,23,4,vei,vei,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,24,1,o,o,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,24,2,kemuni,kemuni,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,24,3,mai,mai,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,24,4,vei,vei,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,24,5,karen,karen,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,25,1,sega,sega,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,25,2,na,na,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,25,3,lega,lega,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,26,1,sega,sega,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,26,2,na,na,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,26,3,lega,lega,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,27,1,lo,lo,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,28,1,lo,lo,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,29,1,lo,lo,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,30,1,lo,lo,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,30,2,rua,rua,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,31,1,lo,lo,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,31,2,yalo,yalo,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,31,3,vinaka,vinaka,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,32,1,seqa,seqa,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,33,1,seqa,seqa,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,34,1,seqa,seqa,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,34,2,vinaka,vinaka,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,35,1,bula,bula,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,36,1,bula,bula,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,36,2,tom,tom,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,37,1,bula,bula,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,37,2,chicago,chicago,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,38,1,dua,dua,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,38,2,rua,rua,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,38,3,tolu,tolu,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,38,4,va,va,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,38,5,lima,lima,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,38,6,ono,ono,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,38,7,vitu,vitu,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,38,8,walu,walu,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,38,9,ciwa,ciwa,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
tatoeba_fj_tatoeba_raw,38,10,tini,tini,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw
