doc_id,line_id,position,token,lemma,pos,translation,source,raw_token
tatoeba_sm_tatoeba_raw,36,3.0,le,le,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,36,4.0,teine,teine,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,37,1.0,o,o,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,37,2.0,i,ia,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,ia
tatoeba_sm_tatoeba_raw,37,2.1,a,ia,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,ia
tatoeba_sm_tatoeba_raw,37,3.0,o,o,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,37,4.0,le,le,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,37,5.0,tama,tama,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,37,6.0,ma,mai,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,mai
tatoeba_sm_tatoeba_raw,37,6.1,i,mai,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,mai
tatoeba_sm_tatoeba_raw,37,7.0,a,amerika,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,amerika
tatoeba_sm_tatoeba_raw,37,7.1,merika,amerika,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,amerika
tatoeba_sm_tatoeba_raw,38,1.0,o,o,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,38,2.0,i,ia,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,ia
tatoeba_sm_tatoeba_raw,38,2.1,a,ia,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,ia
tatoeba_sm_tatoeba_raw,38,3.0,o,o,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,38,4.0,le,le,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,38,5.0,teine,teine,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,38,6.0,a,amerika,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,amerika
tatoeba_sm_tatoeba_raw,38,6.1,merika,amerika,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,amerika
tatoeba_sm_tatoeba_raw,39,1.0,e,e,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,39,2.0,le,le,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,39,3.0,taitai,taitai,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,39,4.0,o,ona,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,ona
tatoeba_sm_tatoeba_raw,39,4.1,na,ona,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,ona
tatoeba_sm_tatoeba_raw,39,5.0,o,ou,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,ou
tatoeba_sm_tatoeba_raw,39,5.1,u,ou,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,ou
tatoeba_sm_tatoeba_raw,39,6.0,ula,ula,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
tatoeba_sm_tatoeba_raw,39,7.0,tapa'a,tapa'a,UNKNOWN,,opus_tatoeba_v2023-04-12_sm_tatoeba_raw,
