doc_id,line_id,position,token,raw_token,orientation,source,notes
synthetic,19,ADJ,n17,n17,normal,synthetic_candidate_transformed,true_pos=ADJ
synthetic,19,NOUN,v01,v01,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,19,CONJ,v08,v08,normal,synthetic_candidate_transformed,true_pos=CONJ
synthetic,19,DET,x06,x06,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,19,ADJ,v07,v07,normal,synthetic_candidate_transformed,true_pos=ADJ
synthetic,19,NOUN,v02,v02,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,19,VERB,w03,w03,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,19,DET,x06,x06,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,19,NOUN,q04,q04,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,19,PREP,v06,v06,normal,synthetic_candidate_transformed,true_pos=PREP
synthetic,19,DET,d07,d07,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,19,NUM,n01,n01,normal,synthetic_candidate_transformed,true_pos=NUM
synthetic,19,NOUN,m01,m01,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,20,DET,a08,a08,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,20,NOUN,n12,n12,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,20,VERB,d02,d02,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,20,PRON,n04,n04,normal,synthetic_candidate_transformed,true_pos=PRON
synthetic,21,DET,v19,v19,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,21,NOUN,p04,p04,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,21,VERB,w03,w03,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,21,PRON,n04,n04,normal,synthetic_candidate_transformed,true_pos=PRON
synthetic,21,ADV,n14,n14,normal,synthetic_candidate_transformed,true_pos=ADV
synthetic,21,DET,c01,c01,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,21,QUANT,x03,x03,normal,synthetic_candidate_transformed,true_pos=QUANT
synthetic,21,NOUN,n22,n22,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,22,DET,c01,c01,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,22,NOUN,v09,v09,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,22,VERB,w04,w04,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,22,DET,n18,n18,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,22,NOUN,d06,d06,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,22,PREP,m03,m03,normal,synthetic_candidate_transformed,true_pos=PREP
synthetic,22,PRON,v11,v11,normal,synthetic_candidate_transformed,true_pos=PRON
synthetic,22,DET,d07,d07,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,22,NOUN,n29,n29,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,23,DET,n27,n27,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,23,ADJ,n15,n15,normal,synthetic_candidate_transformed,true_pos=ADJ
synthetic,23,NOUN,n12,n12,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,23,VERB,w04,w04,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,23,DET,v13,v13,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,23,ADJ,n06,n06,normal,synthetic_candidate_transformed,true_pos=ADJ
synthetic,23,NOUN,a11,a11,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,23,PREP,m02,m02,normal,synthetic_candidate_transformed,true_pos=PREP
synthetic,23,DET,v19,v19,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,23,NUM,x07,x07,normal,synthetic_candidate_transformed,true_pos=NUM
synthetic,23,NOUN,r08,r08,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,24,DET,a08,a08,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,24,NOUN,v17,v17,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,24,VERB,x02,x02,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,24,NAME,q03,q03,normal,synthetic_candidate_transformed,true_pos=NAME
synthetic,24,PRON,n04,n04,normal,synthetic_candidate_transformed,true_pos=PRON
synthetic,25,DET,x06,x06,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,25,NUM,n01,n01,normal,synthetic_candidate_transformed,true_pos=NUM
synthetic,25,NOUN,m06,m06,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,25,VERB,a06,a06,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,25,DET,n27,n27,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,25,NOUN,m06,m06,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,25,ADV,n14,n14,normal,synthetic_candidate_transformed,true_pos=ADV
synthetic,25,CONJ,m05,m05,normal,synthetic_candidate_transformed,true_pos=CONJ
synthetic,25,DET,v13,v13,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,25,NOUN,d06,d06,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,25,VERB,w02,w02,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,25,PREP,m02,m02,normal,synthetic_candidate_transformed,true_pos=PREP
synthetic,25,DET,v13,v13,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,25,ADJ,n24,n24,normal,synthetic_candidate_transformed,true_pos=ADJ
synthetic,25,NOUN,q02,q02,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,26,DET,v13,v13,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,26,NUM,p03,p03,normal,synthetic_candidate_transformed,true_pos=NUM
synthetic,26,NOUN,d06,d06,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,26,VERB,n28,n28,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,26,ADV,x10,x10,normal,synthetic_candidate_transformed,true_pos=ADV
synthetic,27,DET,n18,n18,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,27,NOUN,v01,v01,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,27,VERB,n02,n02,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,27,DET,n18,n18,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,27,ADJ,n15,n15,normal,synthetic_candidate_transformed,true_pos=ADJ
synthetic,27,NOUN,n03,n03,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,27,PREP,r03,r03,normal,synthetic_candidate_transformed,true_pos=PREP
synthetic,27,DET,x06,x06,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,27,NOUN,v16,v16,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,27,DET,v19,v19,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,27,NOUN,m01,m01,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,28,DET,n18,n18,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,28,NOUN,p04,p04,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,28,VERB,n26,n26,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,28,NAME,n19,n19,normal,synthetic_candidate_transformed,true_pos=NAME
synthetic,29,DET,a08,a08,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,29,ADJ,n24,n24,normal,synthetic_candidate_transformed,true_pos=ADJ
synthetic,29,NOUN,d06,d06,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,29,CONJ,a02,a02,normal,synthetic_candidate_transformed,true_pos=CONJ
synthetic,29,DET,c01,c01,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,29,NUM,p03,p03,normal,synthetic_candidate_transformed,true_pos=NUM
synthetic,29,NOUN,n07,n07,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,29,VERB,r07,r07,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,29,NAME,a12,a12,normal,synthetic_candidate_transformed,true_pos=NAME
synthetic,29,ADV,n14,n14,normal,synthetic_candidate_transformed,true_pos=ADV
synthetic,30,DET,v19,v19,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,30,ADJ,n15,n15,normal,synthetic_candidate_transformed,true_pos=ADJ
synthetic,30,NOUN,q02,q02,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,30,VERB,w02,w02,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,30,DET,v19,v19,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,30,QUANT,q01,q01,normal,synthetic_candidate_transformed,true_pos=QUANT
synthetic,30,NOUN,n09,n09,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,31,DET,x06,x06,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,31,NUM,r04,r04,normal,synthetic_candidate_transformed,true_pos=NUM
synthetic,31,NOUN,n20,n20,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,31,VERB,x02,x02,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,31,NAME,a05,a05,normal,synthetic_candidate_transformed,true_pos=NAME
synthetic,31,PREP,v05,v05,normal,synthetic_candidate_transformed,true_pos=PREP
synthetic,31,DET,v13,v13,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,31,NOUN,d08,d08,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,31,CONJ,v08,v08,normal,synthetic_candidate_transformed,true_pos=CONJ
synthetic,31,DET,n18,n18,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,31,NOUN,n12,n12,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,31,VERB,a06,a06,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,31,PRON,p02,p02,normal,synthetic_candidate_transformed,true_pos=PRON
synthetic,32,PRON,d01,d01,normal,synthetic_candidate_transformed,true_pos=PRON
synthetic,32,VERB,v10,v10,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,32,DET,n18,n18,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,32,ADJ,n16,n16,normal,synthetic_candidate_transformed,true_pos=ADJ
synthetic,32,NOUN,n20,n20,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,32,ADV,r02,r02,normal,synthetic_candidate_transformed,true_pos=ADV
synthetic,32,PREP,v06,v06,normal,synthetic_candidate_transformed,true_pos=PREP
synthetic,32,DET,n18,n18,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,32,NOUN,n21,n21,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,33,DET,v13,v13,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,33,ADJ,n17,n17,normal,synthetic_candidate_transformed,true_pos=ADJ
synthetic,33,NOUN,d06,d06,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,33,VERB,x08,x08,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,33,NAME,c02,c02,normal,synthetic_candidate_transformed,true_pos=NAME
synthetic,33,PREP,v04,v04,normal,synthetic_candidate_transformed,true_pos=PREP
synthetic,33,DET,x06,x06,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,33,NOUN,p04,p04,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,34,PRON,a03,a03,normal,synthetic_candidate_transformed,true_pos=PRON
synthetic,34,VERB,a06,a06,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,34,DET,x06,x06,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,34,NOUN,v17,v17,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,34,PREP,v05,v05,normal,synthetic_candidate_transformed,true_pos=PREP
synthetic,34,DET,c01,c01,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,34,ADJ,a10,a10,normal,synthetic_candidate_transformed,true_pos=ADJ
synthetic,34,NOUN,p05,p05,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,35,DET,v19,v19,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,35,NUM,n01,n01,normal,synthetic_candidate_transformed,true_pos=NUM
synthetic,35,NOUN,m06,m06,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,35,VERB,d05,d05,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,35,PRON,n04,n04,normal,synthetic_candidate_transformed,true_pos=PRON
synthetic,35,PREP,r03,r03,normal,synthetic_candidate_transformed,true_pos=PREP
synthetic,35,NAME,c02,c02,normal,synthetic_candidate_transformed,true_pos=NAME
synthetic,36,PRON,d01,d01,normal,synthetic_candidate_transformed,true_pos=PRON
synthetic,36,VERB,n28,n28,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,36,DET,a08,a08,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,36,NOUN,v17,v17,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,36,ADV,x10,x10,normal,synthetic_candidate_transformed,true_pos=ADV
synthetic,36,DET,v19,v19,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,36,QUANT,x03,x03,normal,synthetic_candidate_transformed,true_pos=QUANT
synthetic,36,NOUN,v16,v16,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,37,DET,n27,n27,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,37,NOUN,n20,n20,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,37,VERB,r07,r07,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,37,DET,a08,a08,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,37,NUM,x01,x01,normal,synthetic_candidate_transformed,true_pos=NUM
synthetic,37,NOUN,n21,n21,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,37,PREP,v06,v06,normal,synthetic_candidate_transformed,true_pos=PREP
synthetic,37,PRON,v11,v11,normal,synthetic_candidate_transformed,true_pos=PRON
synthetic,38,DET,d07,d07,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,38,ADJ,c04,c04,normal,synthetic_candidate_transformed,true_pos=ADJ
synthetic,38,NOUN,p06,p06,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,38,VERB,x08,x08,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,38,DET,v13,v13,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,38,NOUN,v02,v02,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,38,ADV,x10,x10,normal,synthetic_candidate_transformed,true_pos=ADV
synthetic,39,PRON,p01,p01,normal,synthetic_candidate_transformed,true_pos=PRON
synthetic,39,VERB,v12,v12,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,39,DET,v19,v19,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,39,NUM,r04,r04,normal,synthetic_candidate_transformed,true_pos=NUM
synthetic,39,NOUN,n22,n22,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,39,PREP,m02,m02,normal,synthetic_candidate_transformed,true_pos=PREP
synthetic,39,PRON,n08,n08,normal,synthetic_candidate_transformed,true_pos=PRON
synthetic,39,CONJ,v08,v08,normal,synthetic_candidate_transformed,true_pos=CONJ
synthetic,39,DET,n27,n27,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,39,NOUN,n12,n12,normal,synthetic_candidate_transformed,true_pos=NOUN
