doc_id,line_id,position,token,lemma,pos,translation,source
tatoeba_rap_tatoeba_raw,12,1,koho-mai,koho-mai,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,13,1,ka,ka,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,13,2,oho,oho,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,13,3,mai,mai,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,14,1,'iorana,'iorana,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,15,1,pe,pe,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,15,2,hē,hē,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,15,3,'iorana,'iorana,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,16,1,hanga,hanga,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,16,2,rahi,rahi,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,16,3,au,au,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,16,4,kia,kia,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,16,5,koe,koe,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,17,1,pe,pe,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,17,2,hē,hē,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,17,3,a,a,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,17,4,koe,koe,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,18,1,pēhē,pēhē,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,18,2,koe,koe,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,19,1,pahe,pahe,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,19,2,koe,koe,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,20,1,ko,ko,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,20,2,ai,ai,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,20,3,tu'u,tu'u,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,20,4,'ingoa,'ingoa,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,21,1,'iorana,'iorana,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,22,1,ka,ka,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,22,2,oho,oho,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,22,3,riva-riva,riva-riva,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,23,1,'ina,'ina,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,24,1,'ē-ē,'ē-ē,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,25,1,ko,ko,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,25,2,angi-angi,angi-angi,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,25,3,'ana,'ana,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,25,4,au,au,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,26,1,kai,kai,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,26,2,angi-angi,angi-angi,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,26,3,'ana,'ana,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,26,4,au,au,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,27,1,ana,ana,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,27,2,hanga,hanga,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,27,3,koe,koe,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,28,1,māuru-uru,māuru-uru,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,29,1,kai,kai,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,29,2,'ite,'ite,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,29,3,'ana,'ana,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,29,4,au,au,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,30,1,mai,mai,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,30,2,hē,hē,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,30,3,a,a,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,30,4,koe,koe,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,31,1,pē,pē,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,31,2,hē,hē,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,31,3,a,a,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,31,4,koe,koe,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,32,1,riva-riva,riva-riva,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,33,1,ki,ki,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,33,2,hē,hē,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,33,3,a,a,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,33,4,koe,koe,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,34,1,he,he,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,34,2,oho,oho,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,34,3,au,au,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,34,4,ki,ki,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,34,5,tō'oku,tō'oku,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,34,6,hare,hare,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,35,1,tahi,tahi,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,35,2,rua,rua,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,35,3,toru,toru,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,35,4,hā,hā,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,35,5,rima,rima,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,35,6,ono,ono,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,35,7,hitu,hitu,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,35,8,va'u,va'u,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,35,9,iva,iva,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
tatoeba_rap_tatoeba_raw,35,10,angahuru,angahuru,UNKNOWN,,opus_tatoeba_v2023-04-12_rap_tatoeba_raw
