doc_id,line_id,position,token,lemma,pos,translation,source,raw_token
tatoeba_haw_tatoeba_raw,8,2.0,wahine,wahine,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,8,3.0,au,au,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,9,1.0,he,he,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,9,2.0,ka,kaikamahine,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,kaikamahine
tatoeba_haw_tatoeba_raw,9,2.1,ikamahine,kaikamahine,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,kaikamahine
tatoeba_haw_tatoeba_raw,9,3.0,au,au,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,10,1.0,he,he,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,10,2.0,ka,kanaka,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,kanaka
tatoeba_haw_tatoeba_raw,10,2.1,naka,kanaka,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,kanaka
tatoeba_haw_tatoeba_raw,10,3.0,au,au,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,11,1.0,e,elua,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,elua
tatoeba_haw_tatoeba_raw,11,1.1,lua,elua,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,elua
tatoeba_haw_tatoeba_raw,11,2.0,au,au,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,11,3.0,pōpoki,pōpoki,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,12,1.0,ma,maka,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,maka
tatoeba_haw_tatoeba_raw,12,1.1,ka,maka,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,maka
tatoeba_haw_tatoeba_raw,12,2.0,ka,ka,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,12,3.0,palaoa,palaoa,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,13,1.0,aole,aole,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,13,2.0,ma,maka,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,maka
tatoeba_haw_tatoeba_raw,13,2.1,ka,maka,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,maka
tatoeba_haw_tatoeba_raw,13,3.0,ka,ka,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,13,4.0,palaoa,palaoa,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,14,1.0,he,he,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,14,2.0,wahine,wahine,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,14,3.0,au,au,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,15,1.0,he,he,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,15,2.0,ka,kaikamahine,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,kaikamahine
tatoeba_haw_tatoeba_raw,15,2.1,ikamahine,kaikamahine,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,kaikamahine
tatoeba_haw_tatoeba_raw,15,3.0,au,au,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,16,1.0,he,he,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,16,2.0,kāne,kāne,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,16,3.0,mea,mea,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,16,4.0,wahine,wahine,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,16,5.0,au,au,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,17,1.0,he,he,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,17,2.0,ka,kanaka,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,kanaka
tatoeba_haw_tatoeba_raw,17,2.1,naka,kanaka,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,kanaka
tatoeba_haw_tatoeba_raw,17,3.0,au,au,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,18,1.0,he,he,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,18,2.0,pōpoki,pōpoki,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,18,3.0,au,au,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,19,1.0,nui,nui,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,19,2.0,kēia,kēia,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,19,3.0,īlio,īlio,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,20,1.0,ke,keokeo,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,keokeo
tatoeba_haw_tatoeba_raw,20,1.1,okeo,keokeo,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,keokeo
tatoeba_haw_tatoeba_raw,20,2.0,kēia,kēia,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,20,3.0,īlio,īlio,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,21,1.0,momona,momona,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,21,2.0,loa,loa,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,21,3.0,kēia,kēia,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,21,4.0,pōpoki,pōpoki,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,22,1.0,he,he,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,22,2.0,haumāna,haumāna,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,22,3.0,au,au,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,23,1.0,he,he,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,23,2.0,āpala,āpala,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,23,3.0,ōmaomao,ōmaomao,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,23,4.0,kēia,kēia,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,24,1.0,he,he,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,24,2.0,kula,kula,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,24,3.0,kēia,kēia,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,25,1.0,ke,ke,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,25,2.0,ai,ai,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,25,3.0,nei,nei,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,25,4.0,o,oe,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,oe
tatoeba_haw_tatoeba_raw,25,4.1,e,oe,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,oe
tatoeba_haw_tatoeba_raw,26,1.0,he,he,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,26,2.0,haumāna,haumāna,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,26,3.0,o,o,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,26,4.0,i,ia,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,ia
tatoeba_haw_tatoeba_raw,26,4.1,a,ia,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,ia
tatoeba_haw_tatoeba_raw,27,1.0,he,he,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,27,2.0,āpala,āpala,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,27,3.0,kēia,kēia,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,28,1.0,aole,aole,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,28,2.0,au,au,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,28,3.0,ma,makemake,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,makemake
tatoeba_haw_tatoeba_raw,28,3.1,kemake,makemake,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,makemake
tatoeba_haw_tatoeba_raw,28,4.0,e,e,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,28,5.0,he,hele,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,hele
tatoeba_haw_tatoeba_raw,28,5.1,le,hele,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,hele
tatoeba_haw_tatoeba_raw,28,6.0,i,i,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,28,7.0,ke,ke,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,28,8.0,kula,kula,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,29,1.0,he,he,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,29,2.0,pea,pea,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,29,3.0,kēia,kēia,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,30,1.0,ma,maka,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,maka
tatoeba_haw_tatoeba_raw,30,1.1,ka,maka,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,maka
tatoeba_haw_tatoeba_raw,30,2.0,kēia,kēia,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,30,3.0,hua,hua,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,31,1.0,ma,maka,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,maka
tatoeba_haw_tatoeba_raw,31,1.1,ka,maka,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,maka
tatoeba_haw_tatoeba_raw,31,2.0,kēia,kēia,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,31,3.0,kūlina,kūlina,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,32,1.0,aole,aole,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,32,2.0,au,au,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,32,3.0,he,he,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,32,4.0,kumu,kumu,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,33,1.0,aole,aole,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,33,2.0,au,au,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,33,3.0,he,he,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,33,4.0,ka,kauka,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,kauka
tatoeba_haw_tatoeba_raw,33,4.1,uka,kauka,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,kauka
tatoeba_haw_tatoeba_raw,34,1.0,huikau,huikau,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,34,2.0,au,au,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,35,1.0,ma,makemake,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,makemake
tatoeba_haw_tatoeba_raw,35,1.1,kemake,makemake,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,makemake
tatoeba_haw_tatoeba_raw,35,2.0,au,au,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,35,3.0,e,e,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,35,4.0,he,hele,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,hele
tatoeba_haw_tatoeba_raw,35,4.1,le,hele,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,hele
tatoeba_haw_tatoeba_raw,35,5.0,i,i,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,35,6.0,ke,ke,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,35,7.0,kulanui,kulanui,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,36,1.0,ma,makemake,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,makemake
tatoeba_haw_tatoeba_raw,36,1.1,kemake,makemake,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,makemake
tatoeba_haw_tatoeba_raw,36,2.0,au,au,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,36,3.0,e,e,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,36,4.0,he,hele,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,hele
tatoeba_haw_tatoeba_raw,36,4.1,le,hele,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,hele
tatoeba_haw_tatoeba_raw,36,5.0,i,i,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,36,6.0,kioko,kioko,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,37,1.0,ma,makemake,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,makemake
tatoeba_haw_tatoeba_raw,37,1.1,kemake,makemake,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,makemake
tatoeba_haw_tatoeba_raw,37,2.0,au,au,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,37,3.0,e,e,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,37,4.0,he,hele,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,hele
tatoeba_haw_tatoeba_raw,37,4.1,le,hele,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,hele
tatoeba_haw_tatoeba_raw,37,5.0,i,i,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,37,6.0,aukekulelia,aukekulelia,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,37,7.0,me,me,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,37,8.0,ko,kou,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,kou
tatoeba_haw_tatoeba_raw,37,8.1,u,kou,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,kou
tatoeba_haw_tatoeba_raw,37,9.0,o,ohana,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,ohana
tatoeba_haw_tatoeba_raw,37,9.1,hana,ohana,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,ohana
tatoeba_haw_tatoeba_raw,38,1.0,ōmaomao,ōmaomao,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,38,2.0,kēia,kēia,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,38,3.0,puke,puke,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,39,1.0,aole,aole,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,39,2.0,ōmaomao,ōmaomao,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,39,3.0,ka,ka,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,39,4.0,āpala,āpala,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,40,1.0,aole,aole,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,40,2.0,ula,ula,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,40,3.0,kēia,kēia,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,40,4.0,āpala,āpala,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,41,1.0,he,he,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
tatoeba_haw_tatoeba_raw,41,2.0,alani,alani,UNKNOWN,,opus_tatoeba_v2023-04-12_haw_tatoeba_raw,
