doc_id,line_id,position,token,lemma,pos,translation,source
tatoeba_tahitian_tatoeba_raw,5,1,maita'i,maita'i,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,5,2,roa,roa,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,6,1,māuruuru,māuruuru,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,7,1,māuruuru,māuruuru,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,7,2,roa,roa,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,8,1,'e,'e,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,9,1,e'ita,e'ita,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,10,1,aita,aita,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,11,1,uua,uua,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,11,2,here,here,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,11,3,vau,vau,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,11,4,ia,ia,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,11,5,oe,oe,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,12,1,nana,nana,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,13,1,maeva,maeva,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,14,1,maita'i,maita'i,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,14,2,oe,oe,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,15,1,maita'i,maita'i,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,15,2,oe,oe,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,16,1,maita'i,maita'i,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,16,2,vau,vau,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,17,1,o,o,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,17,2,vai,vai,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,17,3,to,to,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,17,4,oe,oe,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,17,5,io'a,io'a,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,18,1,o,o,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,18,2,tom,tom,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,18,3,to'u,to'u,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,18,4,i'oa,i'oa,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,19,1,o,o,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,19,2,vai,vai,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,19,3,to,to,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,19,4,oe,oe,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,19,5,io'a,io'a,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,20,1,o,o,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,20,2,tom,tom,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,20,3,to'u,to'u,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,20,4,i'oa,i'oa,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,21,1,aita,aita,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,21,2,pe'a'pe'a,pe'a'pe'a,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,22,1,a,a,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,22,2,parahi,parahi,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,23,1,haere,haere,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,23,2,ra,ra,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,24,1,a,a,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,24,2,tauturu,tauturu,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,24,3,ia'u,ia'u,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,25,1,ha'apa'o,ha'apa'o,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,25,2,maita'i,maita'i,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,26,1,aita,aita,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,26,2,i,i,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,26,3,papu,papu,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,26,4,ia'u,ia'u,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,27,1,aita,aita,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,27,2,papu,papu,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,28,1,haere,haere,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,28,2,tatou,tatou,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,29,1,manuia,manuia,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,30,1,e,e,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,30,2,hia,hia,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,30,3,matahiti,matahiti,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,30,4,tō,tō,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,30,5,'oe,'oe,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,31,1,e,e,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,31,2,hia,hia,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,32,1,e,e,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,32,2,piti,piti,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,32,3,'ahuru,'ahuru,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,32,4,ma,ma,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,32,5,hō'ē,hō'ē,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,32,6,matahiti,matahiti,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,32,7,tō,tō,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
tatoeba_tahitian_tatoeba_raw,32,8,'u,'u,UNKNOWN,,opus_tatoeba_v2023-04-12_tahitian_tatoeba_raw
