doc_id,line_id,position,token,raw_token
tatoeba_eng,1630,1,i,I
tatoeba_eng,1630,2,have,have
tatoeba_eng,1630,3,a,a
tatoeba_eng,1630,4,dream,dream.
tatoeba_eng,1718,1,call,Call
tatoeba_eng,1718,2,the,the
tatoeba_eng,1718,3,police,police!
tatoeba_eng,1750,1,what,What
tatoeba_eng,1750,2,does,does
tatoeba_eng,1750,3,it,it
tatoeba_eng,1750,4,mean,mean
tatoeba_eng,1750,5,to,to
tatoeba_eng,1750,6,have,have
tatoeba_eng,1750,7,an,an
tatoeba_eng,1750,8,educated,educated
tatoeba_eng,1750,9,mind,mind
tatoeba_eng,1750,10,in,in
tatoeba_eng,1750,11,the,the
tatoeba_eng,1750,12,21st,21st
tatoeba_eng,1750,13,century,century?
tatoeba_eng,1764,1,why,Why
tatoeba_eng,1764,2,do,do
tatoeba_eng,1764,3,people,people
tatoeba_eng,1764,4,go,go
tatoeba_eng,1764,5,to,to
tatoeba_eng,1764,6,the,the
tatoeba_eng,1764,7,movies,movies?
tatoeba_eng,1782,1,wine,Wine
tatoeba_eng,1782,2,is,is
tatoeba_eng,1782,3,poetry,poetry
tatoeba_eng,1782,4,in,in
tatoeba_eng,1782,5,bottles,bottles.
tatoeba_eng,1807,1,i'm,I'm
tatoeba_eng,1807,2,beside,beside
tatoeba_eng,1807,3,myself,myself
tatoeba_eng,1807,4,with,with
tatoeba_eng,1807,5,joy,joy.
tatoeba_eng,1820,1,you,You
tatoeba_eng,1820,2,didn't,didn't
tatoeba_eng,1820,3,tell,tell
tatoeba_eng,1820,4,him,him
tatoeba_eng,1820,5,anything,anything?
tatoeba_eng,1862,1,it,It
tatoeba_eng,1862,2,is,is
tatoeba_eng,1862,3,raining,raining.
tatoeba_eng,1863,1,i,I
tatoeba_eng,1863,2,was,was
tatoeba_eng,1863,3,planning,planning
tatoeba_eng,1863,4,on,on
tatoeba_eng,1863,5,going,going
tatoeba_eng,1863,6,to,to
tatoeba_eng,1863,7,the,the
tatoeba_eng,1863,8,beach,beach
tatoeba_eng,1863,9,today,"today,"
tatoeba_eng,1863,10,but,but
tatoeba_eng,1863,11,then,then
tatoeba_eng,1863,12,it,it
tatoeba_eng,1863,13,started,started
tatoeba_eng,1863,14,to,to
tatoeba_eng,1863,15,rain,rain.
tatoeba_eng,1915,1,the,The
tatoeba_eng,1915,2,ascendancy,ascendancy
tatoeba_eng,1915,3,of,of
tatoeba_eng,1915,4,monarchs,monarchs
tatoeba_eng,1915,5,is,is
tatoeba_eng,1915,6,what,what
tatoeba_eng,1915,7,keeps,keeps
tatoeba_eng,1915,8,their,their
tatoeba_eng,1915,9,subjects,subjects
tatoeba_eng,1915,10,from,from
tatoeba_eng,1915,11,rebellion,rebellion.
tatoeba_eng,1953,1,it,It
tatoeba_eng,1953,2,depends,depends
tatoeba_eng,1953,3,what,what
tatoeba_eng,1953,4,you,you
tatoeba_eng,1953,5,mean,mean
tatoeba_eng,1953,6,by,by
tatoeba_eng,1953,7,believe,"""believe"""
tatoeba_eng,1953,8,in,in
tatoeba_eng,1953,9,god,God.
tatoeba_eng,2005,1,i,I
tatoeba_eng,2005,2,cannot,cannot
tatoeba_eng,2005,3,dance,dance
tatoeba_eng,2005,4,one,one
tatoeba_eng,2005,5,single,single
tatoeba_eng,2005,6,step,step
tatoeba_eng,2005,7,of,of
tatoeba_eng,2005,8,salsa,Salsa.
tatoeba_eng,2086,1,she,She
tatoeba_eng,2086,2,got,got
tatoeba_eng,2086,3,sick,sick
tatoeba_eng,2086,4,this,this
tatoeba_eng,2086,5,weekend,weekend.
tatoeba_eng,2168,1,where,Where
tatoeba_eng,2168,2,are,are
tatoeba_eng,2168,3,you,you?
tatoeba_eng,2213,1,all,All
tatoeba_eng,2213,2,i,I
tatoeba_eng,2213,3,need,need
tatoeba_eng,2213,4,to,to
tatoeba_eng,2213,5,know,know
tatoeba_eng,2213,6,about,about
tatoeba_eng,2213,7,life,"life,"
tatoeba_eng,2213,8,i,I
tatoeba_eng,2213,9,learned,learned
tatoeba_eng,2213,10,from,from
tatoeba_eng,2213,11,a,a
tatoeba_eng,2213,12,snowman,snowman.
tatoeba_eng,2286,1,my,My
tatoeba_eng,2286,2,interest,interest
tatoeba_eng,2286,3,is,is
tatoeba_eng,2286,4,in,in
tatoeba_eng,2286,5,the,the
tatoeba_eng,2286,6,future,future
tatoeba_eng,2286,7,because,because
tatoeba_eng,2286,8,i'm,I'm
tatoeba_eng,2286,9,going,going
tatoeba_eng,2286,10,to,to
tatoeba_eng,2286,11,spend,spend
tatoeba_eng,2286,12,the,the
tatoeba_eng,2286,13,rest,rest
tatoeba_eng,2286,14,of,of
tatoeba_eng,2286,15,my,my
tatoeba_eng,2286,16,life,life
tatoeba_eng,2286,17,there,there.
tatoeba_eng,2289,1,the,The
tatoeba_eng,2289,2,best,best
tatoeba_eng,2289,3,way,way
tatoeba_eng,2289,4,to,to
tatoeba_eng,2289,5,predict,predict
tatoeba_eng,2289,6,the,the
tatoeba_eng,2289,7,future,future
tatoeba_eng,2289,8,is,is
tatoeba_eng,2289,9,to,to
tatoeba_eng,2289,10,invent,invent
tatoeba_eng,2289,11,it,it.
tatoeba_eng,2398,1,would,Would
tatoeba_eng,2398,2,you,you
tatoeba_eng,2398,3,like,like
tatoeba_eng,2398,4,to,to
tatoeba_eng,2398,5,come,come?
tatoeba_eng,2436,1,on,On
tatoeba_eng,2436,2,your,your
tatoeba_eng,2436,3,feet,"feet,"
tatoeba_eng,2436,4,children,children!
tatoeba_eng,6026,1,where,Where
tatoeba_eng,6026,2,have,have
tatoeba_eng,6026,3,you,you
tatoeba_eng,6026,4,been,been?
tatoeba_eng,15795,1,you,You
tatoeba_eng,15795,2,must,must
tatoeba_eng,15795,3,be,be
tatoeba_eng,15795,4,careful,careful
tatoeba_eng,15795,5,not,not
tatoeba_eng,15795,6,to,to
tatoeba_eng,15795,7,make,make
tatoeba_eng,15795,8,him,him
tatoeba_eng,15795,9,angry,angry.
tatoeba_eng,15803,1,you're,You're
tatoeba_eng,15803,2,required,required
tatoeba_eng,15803,3,to,to
tatoeba_eng,15803,4,help,help
tatoeba_eng,15803,5,them,them.
tatoeba_eng,15809,1,you,You
tatoeba_eng,15809,2,should,should
tatoeba_eng,15809,3,have,have
tatoeba_eng,15809,4,accepted,accepted
tatoeba_eng,15809,5,his,his
tatoeba_eng,15809,6,advice,advice.
tatoeba_eng,15846,1,i'm,I'm
tatoeba_eng,15846,2,certain,certain
tatoeba_eng,15846,3,of,of
tatoeba_eng,15846,4,your,your
tatoeba_eng,15846,5,success,success.
tatoeba_eng,15847,1,you,You
tatoeba_eng,15847,2,should,should
tatoeba_eng,15847,3,not,not
tatoeba_eng,15847,4,give,give
tatoeba_eng,15847,5,him,him
tatoeba_eng,15847,6,up,up
tatoeba_eng,15847,7,for,for
tatoeba_eng,15847,8,lost,lost.
tatoeba_eng,15861,1,you,You
tatoeba_eng,15861,2,can't,can't
tatoeba_eng,15861,3,ride,ride
tatoeba_eng,15861,4,a,a
tatoeba_eng,15861,5,horse,horse.
tatoeba_eng,15884,1,i,I
tatoeba_eng,15884,2,took,took
tatoeba_eng,15884,3,it,it
tatoeba_eng,15884,4,for,for
tatoeba_eng,15884,5,granted,granted
tatoeba_eng,15884,6,that,that
tatoeba_eng,15884,7,you,you
tatoeba_eng,15884,8,were,were
tatoeba_eng,15884,9,on,on
tatoeba_eng,15884,10,my,my
tatoeba_eng,15884,11,side,side.
tatoeba_eng,15893,1,what,What
tatoeba_eng,15893,2,do,do
tatoeba_eng,15893,3,you,you
tatoeba_eng,15893,4,have,have
tatoeba_eng,15893,5,for,for
tatoeba_eng,15893,6,breakfast,breakfast?
tatoeba_eng,15901,1,you'll,You'll
tatoeba_eng,15901,2,learn,learn
tatoeba_eng,15901,3,how,how
tatoeba_eng,15901,4,to,to
tatoeba_eng,15901,5,do,do
tatoeba_eng,15901,6,it,it
tatoeba_eng,15901,7,sooner,sooner
tatoeba_eng,15901,8,or,or
tatoeba_eng,15901,9,later,later.
tatoeba_eng,15905,1,you,You
tatoeba_eng,15905,2,must,must
tatoeba_eng,15905,3,build,build
tatoeba_eng,15905,4,up,up
tatoeba_eng,15905,5,your,your
tatoeba_eng,15905,6,courage,courage.
tatoeba_eng,15914,1,you're,You're
tatoeba_eng,15914,2,running,running
tatoeba_eng,15914,3,a,a
tatoeba_eng,15914,4,big,big
tatoeba_eng,15914,5,risk,risk
tatoeba_eng,15914,6,in,in
tatoeba_eng,15914,7,trusting,trusting
tatoeba_eng,15914,8,him,him.
tatoeba_eng,15923,1,you,You
tatoeba_eng,15923,2,mustn't,mustn't
tatoeba_eng,15923,3,depend,depend
tatoeba_eng,15923,4,on,on
tatoeba_eng,15923,5,others,others
tatoeba_eng,15923,6,for,for
tatoeba_eng,15923,7,help,help.
tatoeba_eng,16012,1,he,He
tatoeba_eng,16012,2,looks,looks
tatoeba_eng,16012,3,young,young.
tatoeba_eng,16012,4,he,He
tatoeba_eng,16012,5,cannot,cannot
tatoeba_eng,16012,6,be,be
tatoeba_eng,16012,7,older,older
tatoeba_eng,16012,8,than,than
tatoeba_eng,16012,9,i,I.
tatoeba_eng,16059,1,you,You
tatoeba_eng,16059,2,must,must
tatoeba_eng,16059,3,admit,admit
tatoeba_eng,16059,4,that,that
tatoeba_eng,16059,5,you,you
tatoeba_eng,16059,6,are,are
tatoeba_eng,16059,7,in,in
tatoeba_eng,16059,8,the,the
tatoeba_eng,16059,9,wrong,wrong.
tatoeba_eng,16063,1,you,You
tatoeba_eng,16063,2,ought,ought
tatoeba_eng,16063,3,to,to
tatoeba_eng,16063,4,get,get
tatoeba_eng,16063,5,to,to
tatoeba_eng,16063,6,work,work
tatoeba_eng,16063,7,on,on
tatoeba_eng,16063,8,time,time.
tatoeba_eng,16070,1,you,You
tatoeba_eng,16070,2,ought,ought
tatoeba_eng,16070,3,to,to
tatoeba_eng,16070,4,see,see
tatoeba_eng,16070,5,a,a
tatoeba_eng,16070,6,dentist,dentist.
tatoeba_eng,16080,1,you,You
tatoeba_eng,16080,2,are,are
tatoeba_eng,16080,3,the,the
tatoeba_eng,16080,4,wickedest,wickedest
tatoeba_eng,16080,5,witty,witty
tatoeba_eng,16080,6,person,person
tatoeba_eng,16080,7,i,I
tatoeba_eng,16080,8,know,know.
tatoeba_eng,16088,1,i,I
tatoeba_eng,16088,2,wish,wish
tatoeba_eng,16088,3,you,you
tatoeba_eng,16088,4,had,had
tatoeba_eng,16088,5,told,told
tatoeba_eng,16088,6,me,me
tatoeba_eng,16088,7,the,the
tatoeba_eng,16088,8,truth,truth.
tatoeba_eng,16089,1,you,You
tatoeba_eng,16089,2,should,should
tatoeba_eng,16089,3,have,have
tatoeba_eng,16089,4,told,told
tatoeba_eng,16089,5,me,me
tatoeba_eng,16089,6,the,the
tatoeba_eng,16089,7,truth,truth.
tatoeba_eng,16182,1,you,You
tatoeba_eng,16182,2,had,had
tatoeba_eng,16182,3,better,better
tatoeba_eng,16182,4,call,call
tatoeba_eng,16182,5,off,off
tatoeba_eng,16182,6,your,your
tatoeba_eng,16182,7,plan,plan.
tatoeba_eng,16194,1,you,You
tatoeba_eng,16194,2,have,have
tatoeba_eng,16194,3,cleaned,cleaned
tatoeba_eng,16194,4,your,your
tatoeba_eng,16194,5,shoes,"shoes,"
tatoeba_eng,16194,6,haven't,haven't
tatoeba_eng,16194,7,you,you?
tatoeba_eng,16231,1,you,You
tatoeba_eng,16231,2,are,are
tatoeba_eng,16231,3,nothing,nothing
tatoeba_eng,16231,4,but,but
tatoeba_eng,16231,5,a,a
tatoeba_eng,16231,6,student,student.
tatoeba_eng,16240,1,you,You
tatoeba_eng,16240,2,should,should
tatoeba_eng,16240,3,have,have
tatoeba_eng,16240,4,attended,attended
tatoeba_eng,16240,5,the,the
tatoeba_eng,16240,6,meeting,meeting.
tatoeba_eng,16244,1,you,You
tatoeba_eng,16244,2,must,must
tatoeba_eng,16244,3,be,be
tatoeba_eng,16244,4,mindful,mindful
tatoeba_eng,16244,5,of,of
tatoeba_eng,16244,6,your,your
tatoeba_eng,16244,7,family,family
tatoeba_eng,16244,8,responsibilities,responsibilities.
tatoeba_eng,16322,1,do,Do
tatoeba_eng,16322,2,you,you
tatoeba_eng,16322,3,remember,remember
tatoeba_eng,16322,4,seeing,seeing
tatoeba_eng,16322,5,me,me
tatoeba_eng,16322,6,before,before?
tatoeba_eng,16338,1,you,You
tatoeba_eng,16338,2,are,are
tatoeba_eng,16338,3,too,too
tatoeba_eng,16338,4,ready,ready
tatoeba_eng,16338,5,to,to
tatoeba_eng,16338,6,speak,speak
tatoeba_eng,16338,7,ill,ill
tatoeba_eng,16338,8,of,of
tatoeba_eng,16338,9,others,others.
tatoeba_eng,16343,1,you're,You're
tatoeba_eng,16343,2,really,really
tatoeba_eng,16343,3,a,a
tatoeba_eng,16343,4,hard,hard
tatoeba_eng,16343,5,worker,worker.
tatoeba_eng,16381,1,have,Have
tatoeba_eng,16381,2,you,you
tatoeba_eng,16381,3,solved,solved
tatoeba_eng,16381,4,all,all
tatoeba_eng,16381,5,the,the
tatoeba_eng,16381,6,problems,problems
tatoeba_eng,16381,7,yet,yet?
tatoeba_eng,16488,1,do,Do
tatoeba_eng,16488,2,you,you
tatoeba_eng,16488,3,feel,feel
tatoeba_eng,16488,4,at,at
tatoeba_eng,16488,5,home,home
tatoeba_eng,16488,6,anywhere,anywhere?
tatoeba_eng,16519,1,all,All
tatoeba_eng,16519,2,you,you
tatoeba_eng,16519,3,have,have
tatoeba_eng,16519,4,to,to
tatoeba_eng,16519,5,do,do
tatoeba_eng,16519,6,is,is
tatoeba_eng,16519,7,to,to
tatoeba_eng,16519,8,wait,wait.
tatoeba_eng,16635,1,i,I
tatoeba_eng,16635,2,hear,hear
tatoeba_eng,16635,3,that,that
tatoeba_eng,16635,4,you've,you've
tatoeba_eng,16635,5,been,been
tatoeba_eng,16635,6,ill,ill.
tatoeba_eng,16775,1,what,What
tatoeba_eng,16775,2,time,time
tatoeba_eng,16775,3,do,do
tatoeba_eng,16775,4,you,you
tatoeba_eng,16775,5,usually,usually
tatoeba_eng,16775,6,go,go
tatoeba_eng,16775,7,to,to
tatoeba_eng,16775,8,bed,bed?
tatoeba_eng,16819,1,you,You
tatoeba_eng,16819,2,are,are
tatoeba_eng,16819,3,expected,expected
tatoeba_eng,16819,4,to,to
tatoeba_eng,16819,5,come,come
tatoeba_eng,16819,6,by,by
tatoeba_eng,16819,7,500,5:00.
tatoeba_eng,16835,1,you,You
tatoeba_eng,16835,2,are,are
tatoeba_eng,16835,3,the,the
tatoeba_eng,16835,4,only,only
tatoeba_eng,16835,5,man,man
tatoeba_eng,16835,6,in,in
tatoeba_eng,16835,7,the,the
tatoeba_eng,16835,8,world,world
tatoeba_eng,16835,9,that,that
tatoeba_eng,16835,10,i,I
tatoeba_eng,16835,11,can,can
tatoeba_eng,16835,12,call,call
tatoeba_eng,16835,13,my,my
tatoeba_eng,16835,14,friend,friend.
tatoeba_eng,16857,1,i,I
tatoeba_eng,16857,2,can,can
tatoeba_eng,16857,3,hardly,hardly
tatoeba_eng,16857,4,hear,hear
tatoeba_eng,16857,5,you,you.
tatoeba_eng,16868,1,your,Your
tatoeba_eng,16868,2,summary,summary
tatoeba_eng,16868,3,is,is
tatoeba_eng,16868,4,not,not
tatoeba_eng,16868,5,up,up
tatoeba_eng,16868,6,to,to
tatoeba_eng,16868,7,par,par.
tatoeba_eng,16957,1,your,Your
tatoeba_eng,16957,2,efforts,efforts
tatoeba_eng,16957,3,will,will
tatoeba_eng,16957,4,soon,soon
tatoeba_eng,16957,5,pay,pay
tatoeba_eng,16957,6,off,off.
tatoeba_eng,16960,1,your,Your
tatoeba_eng,16960,2,efforts,efforts
tatoeba_eng,16960,3,will,will
tatoeba_eng,16960,4,bear,bear
tatoeba_eng,16960,5,fruit,fruit
tatoeba_eng,16960,6,someday,someday.
tatoeba_eng,16975,1,your,Your
tatoeba_eng,16975,2,suggestion,suggestion
tatoeba_eng,16975,3,is,is
tatoeba_eng,16975,4,of,of
tatoeba_eng,16975,5,no,no
tatoeba_eng,16975,6,practical,practical
tatoeba_eng,16975,7,use,use.
tatoeba_eng,17092,1,your,Your
tatoeba_eng,17092,2,questions,questions
tatoeba_eng,17092,3,were,were
tatoeba_eng,17092,4,too,too
tatoeba_eng,17092,5,direct,direct.
tatoeba_eng,17280,1,what's,What's
tatoeba_eng,17280,2,your,your
tatoeba_eng,17280,3,wish,wish?
tatoeba_eng,17368,1,i,I
tatoeba_eng,17368,2,have,have
tatoeba_eng,17368,3,good,good
tatoeba_eng,17368,4,news,news
tatoeba_eng,17368,5,in,in
tatoeba_eng,17368,6,store,store
tatoeba_eng,17368,7,for,for
tatoeba_eng,17368,8,you,you.
tatoeba_eng,17370,1,i'm,I'm
tatoeba_eng,17370,2,not,not
tatoeba_eng,17370,3,going,going
tatoeba_eng,17370,4,out,out
tatoeba_eng,17370,5,on,on
tatoeba_eng,17370,6,a,a
tatoeba_eng,17370,7,limb,limb
tatoeba_eng,17370,8,for,for
tatoeba_eng,17370,9,you,you
tatoeba_eng,17370,10,because,because
tatoeba_eng,17370,11,you,you
tatoeba_eng,17370,12,never,never
tatoeba_eng,17370,13,helped,helped
tatoeba_eng,17370,14,me,me
tatoeba_eng,17370,15,before,before.
tatoeba_eng,17373,1,you,You
tatoeba_eng,17373,2,should,should
tatoeba_eng,17373,3,keep,keep
tatoeba_eng,17373,4,company,company
tatoeba_eng,17373,5,with,with
tatoeba_eng,17373,6,such,such
tatoeba_eng,17373,7,men,men
tatoeba_eng,17373,8,as,as
tatoeba_eng,17373,9,can,can
tatoeba_eng,17373,10,benefit,benefit
tatoeba_eng,17373,11,you,you.
tatoeba_eng,17386,1,i,I
tatoeba_eng,17386,2,respect,respect
tatoeba_eng,17386,3,you,you
tatoeba_eng,17386,4,for,for
tatoeba_eng,17386,5,what,what
tatoeba_eng,17386,6,you,you
tatoeba_eng,17386,7,have,have
tatoeba_eng,17386,8,done,done.
tatoeba_eng,17451,1,i,I
tatoeba_eng,17451,2,refuse,refuse
tatoeba_eng,17451,3,to,to
tatoeba_eng,17451,4,be,be
tatoeba_eng,17451,5,treated,treated
tatoeba_eng,17451,6,like,like
tatoeba_eng,17451,7,a,a
tatoeba_eng,17451,8,slave,slave
tatoeba_eng,17451,9,by,by
tatoeba_eng,17451,10,you,you.
tatoeba_eng,17503,1,you,You
tatoeba_eng,17503,2,have,have
tatoeba_eng,17503,3,knowledge,knowledge
tatoeba_eng,17503,4,and,and
tatoeba_eng,17503,5,experience,experience
tatoeba_eng,17503,6,as,as
tatoeba_eng,17503,7,well,well.
tatoeba_eng,17604,1,there,There
tatoeba_eng,17604,2,is,is
tatoeba_eng,17604,3,a,a
tatoeba_eng,17604,4,fundamental,fundamental
tatoeba_eng,17604,5,difference,difference
tatoeba_eng,17604,6,between,between
tatoeba_eng,17604,7,your,your
tatoeba_eng,17604,8,opinion,opinion
tatoeba_eng,17604,9,and,and
tatoeba_eng,17604,10,mine,mine.
tatoeba_eng,17608,1,i'll,I'll
tatoeba_eng,17608,2,take,take
tatoeba_eng,17608,3,my,my
tatoeba_eng,17608,4,chances,chances
tatoeba_eng,17608,5,with,with
tatoeba_eng,17608,6,you,you.
tatoeba_eng,17744,1,as,As
tatoeba_eng,17744,2,you,you
tatoeba_eng,17744,3,have,have
tatoeba_eng,17744,4,insulted,insulted
tatoeba_eng,17744,5,him,"him,"
tatoeba_eng,17744,6,he,he
tatoeba_eng,17744,7,is,is
tatoeba_eng,17744,8,cross,cross
tatoeba_eng,17744,9,with,with
tatoeba_eng,17744,10,you,you.
tatoeba_eng,17769,1,it,It
tatoeba_eng,17769,2,is,is
tatoeba_eng,17769,3,amazing,amazing;
tatoeba_eng,17769,4,you,you
tatoeba_eng,17769,5,should,should
tatoeba_eng,17769,6,have,have
tatoeba_eng,17769,7,won,won
tatoeba_eng,17769,8,the,the
tatoeba_eng,17769,9,prize,prize.
tatoeba_eng,17770,1,it's,It's
tatoeba_eng,17770,2,a,a
tatoeba_eng,17770,3,pity,pity
tatoeba_eng,17770,4,that,that
tatoeba_eng,17770,5,you,you
tatoeba_eng,17770,6,should,should
tatoeba_eng,17770,7,leave,leave
tatoeba_eng,17770,8,japan,Japan.
tatoeba_eng,17834,1,what's,What's
tatoeba_eng,17834,2,the,the
tatoeba_eng,17834,3,reason,reason
tatoeba_eng,17834,4,that,that
tatoeba_eng,17834,5,made,made
tatoeba_eng,17834,6,you,you
tatoeba_eng,17834,7,call,call
tatoeba_eng,17834,8,me,me?
tatoeba_eng,17836,1,i,I
tatoeba_eng,17836,2,can't,can't
tatoeba_eng,17836,3,thank,thank
tatoeba_eng,17836,4,you,you
tatoeba_eng,17836,5,enough,enough
tatoeba_eng,17836,6,for,for
tatoeba_eng,17836,7,what,what
tatoeba_eng,17836,8,you,you
tatoeba_eng,17836,9,did,did
tatoeba_eng,17836,10,for,for
tatoeba_eng,17836,11,me,me.
tatoeba_eng,17838,1,i,I
tatoeba_eng,17838,2,wish,wish
tatoeba_eng,17838,3,you,you
tatoeba_eng,17838,4,could,could
tatoeba_eng,17838,5,come,come
tatoeba_eng,17838,6,with,with
tatoeba_eng,17838,7,us,us.
tatoeba_eng,17868,1,your,Your
tatoeba_eng,17868,2,meaning,meaning
tatoeba_eng,17868,3,is,is
tatoeba_eng,17868,4,beyond,beyond
tatoeba_eng,17868,5,me,me.
tatoeba_eng,17915,1,i,I
tatoeba_eng,17915,2,do,do
tatoeba_eng,17915,3,not,not
tatoeba_eng,17915,4,mind,mind
tatoeba_eng,17915,5,what,what
tatoeba_eng,17915,6,you,you
tatoeba_eng,17915,7,do,do.
tatoeba_eng,17956,1,if,If
tatoeba_eng,17956,2,you,you
tatoeba_eng,17956,3,ask,ask
tatoeba_eng,17956,4,him,him
tatoeba_eng,17956,5,again,"again,"
tatoeba_eng,17956,6,he,he
tatoeba_eng,17956,7,may,may
tatoeba_eng,17956,8,change,change
tatoeba_eng,17956,9,his,his
tatoeba_eng,17956,10,mind,mind.
tatoeba_eng,17974,1,try,Try
tatoeba_eng,17974,2,to,to
tatoeba_eng,17974,3,estimate,estimate
tatoeba_eng,17974,4,how,how
tatoeba_eng,17974,5,much,much
tatoeba_eng,17974,6,you,you
tatoeba_eng,17974,7,spent,spent
tatoeba_eng,17974,8,on,on
tatoeba_eng,17974,9,books,books.
tatoeba_eng,18011,1,i,I
tatoeba_eng,18011,2,can't,can't
tatoeba_eng,18011,3,work,work
tatoeba_eng,18011,4,with,with
tatoeba_eng,18011,5,you,you
tatoeba_eng,18011,6,standing,standing
tatoeba_eng,18011,7,there,there.
tatoeba_eng,18080,1,the,The
tatoeba_eng,18080,2,bear,bear
tatoeba_eng,18080,3,left,left
tatoeba_eng,18080,4,no,no
tatoeba_eng,18080,5,stone,stone
tatoeba_eng,18080,6,unturned,unturned
tatoeba_eng,18080,7,in,in
tatoeba_eng,18080,8,his,his
tatoeba_eng,18080,9,search,search
tatoeba_eng,18080,10,for,for
tatoeba_eng,18080,11,fat,fat
tatoeba_eng,18080,12,bugs,bugs
tatoeba_eng,18080,13,under,under
tatoeba_eng,18080,14,the,the
tatoeba_eng,18080,15,rocks,rocks.
tatoeba_eng,18130,1,it,It
tatoeba_eng,18130,2,is,is
tatoeba_eng,18130,3,true,true
tatoeba_eng,18130,4,that,that
tatoeba_eng,18130,5,he,he
tatoeba_eng,18130,6,did,did
tatoeba_eng,18130,7,it,"it,"
tatoeba_eng,18130,8,whether,whether
tatoeba_eng,18130,9,by,by
tatoeba_eng,18130,10,accident,accident
tatoeba_eng,18130,11,or,or
tatoeba_eng,18130,12,by,by
tatoeba_eng,18130,13,design,design.
tatoeba_eng,18141,1,even,Even
tatoeba_eng,18141,2,times,times
tatoeba_eng,18141,3,odd,odd
tatoeba_eng,18141,4,is,is
tatoeba_eng,18141,5,even,"even,"
tatoeba_eng,18141,6,odd,odd
tatoeba_eng,18141,7,times,times
tatoeba_eng,18141,8,odd,odd
tatoeba_eng,18141,9,is,is
tatoeba_eng,18141,10,odd,odd.
tatoeba_eng,18170,1,fantasy,Fantasy
tatoeba_eng,18170,2,is,is
tatoeba_eng,18170,3,often,often
tatoeba_eng,18170,4,the,the
tatoeba_eng,18170,5,mother,mother
tatoeba_eng,18170,6,of,of
tatoeba_eng,18170,7,art,art.
tatoeba_eng,18174,1,he,He
tatoeba_eng,18174,2,built,built
tatoeba_eng,18174,3,castles,castles
tatoeba_eng,18174,4,in,in
tatoeba_eng,18174,5,the,the
tatoeba_eng,18174,6,air,air
tatoeba_eng,18174,7,all,all
tatoeba_eng,18174,8,day,day.
tatoeba_eng,18247,1,without,Without
tatoeba_eng,18247,2,air,air
tatoeba_eng,18247,3,and,and
tatoeba_eng,18247,4,water,"water,"
tatoeba_eng,18247,5,nothing,nothing
tatoeba_eng,18247,6,could,could
tatoeba_eng,18247,7,live,live.
tatoeba_eng,18279,1,the,The
tatoeba_eng,18279,2,sky,sky
tatoeba_eng,18279,3,is,is
tatoeba_eng,18279,4,over,over
tatoeba_eng,18279,5,our,our
tatoeba_eng,18279,6,heads,heads.
tatoeba_eng,18295,1,nothing,Nothing
tatoeba_eng,18295,2,is,is
tatoeba_eng,18295,3,so,so
tatoeba_eng,18295,4,pleasant,pleasant
tatoeba_eng,18295,5,as,as
tatoeba_eng,18295,6,traveling,traveling
tatoeba_eng,18295,7,by,by
tatoeba_eng,18295,8,air,air.
tatoeba_eng,18324,1,there,There
tatoeba_eng,18324,2,was,was
tatoeba_eng,18324,3,not,not
