doc_id,line_id,position,token,lemma,pos,translation,source,raw_token
tatoeba_fj_tatoeba_raw,8,2.0,dede,dede,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,8,3.0,da,da,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,8,4.0,sega,sega,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,8,5.0,ni,ni,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,8,6.0,sota,sota,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,9,1.0,vacava,vacava,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,9,2.0,tiko,tiko,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,10,1.0,vinaka,vinaka,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,11,1.0,vinaka,vinaka,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,12,1.0,vinaka,vinaka,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,12,2.0,vaka,vaka,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,12,3.0,levu,levu,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,13,1.0,vinaka,vinaka,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,13,2.0,vaka,vaka,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,13,3.0,levu,levu,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,14,1.0,jilou,jilou,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,15,1.0,jilou,jilou,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,16,1.0,da,da,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,16,2.0,kana,kana,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,17,1.0,da,da,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,17,2.0,kana,kana,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,18,1.0,a,au,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,au
tatoeba_fj_tatoeba_raw,18,1.1,u,au,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,au
tatoeba_fj_tatoeba_raw,18,2.0,sega,sega,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,18,3.0,ni,ni,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,18,4.0,taura,taura,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,18,5.0,rawa,rawa,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,19,1.0,tukuna,tukuna,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,19,2.0,tale,tale,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,19,3.0,mada,mada,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,20,1.0,yalo,yalo,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,20,2.0,vinaka,vinaka,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,21,1.0,e,e,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,21,2.0,vica,vica,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,21,3.0,na,na,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,21,4.0,kena,kena,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,21,5.0,i,i-sau,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,i-sau
tatoeba_fj_tatoeba_raw,21,5.1,sau,i-sau,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,i-sau
tatoeba_fj_tatoeba_raw,22,1.0,e,e,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,22,2.0,vei,vei,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,22,3.0,na,na,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,22,4.0,vale-lailai,vale-lailai,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,23,1.0,o,o,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,23,2.0,kemuni,kemuni,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,23,3.0,mai,mai,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,23,4.0,vei,vei,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,24,1.0,o,o,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,24,2.0,kemuni,kemuni,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,24,3.0,mai,mai,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,24,4.0,vei,vei,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,24,5.0,karen,karen,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,25,1.0,sega,sega,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,25,2.0,na,na,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,25,3.0,lega,lega,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,26,1.0,sega,sega,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,26,2.0,na,na,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,26,3.0,lega,lega,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,27,1.0,lo,lo,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,28,1.0,lo,lo,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,29,1.0,lo,lo,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,30,1.0,lo,lo,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,30,2.0,rua,rua,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,31,1.0,lo,lo,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,31,2.0,yalo,yalo,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,31,3.0,vinaka,vinaka,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,32,1.0,seqa,seqa,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,33,1.0,seqa,seqa,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,34,1.0,seqa,seqa,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,34,2.0,vinaka,vinaka,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,35,1.0,bula,bula,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,36,1.0,bula,bula,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,36,2.0,tom,tom,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,37,1.0,bula,bula,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,37,2.0,chicago,chicago,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,38,1.0,dua,dua,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,38,2.0,rua,rua,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,38,3.0,tolu,tolu,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,38,4.0,va,va,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,38,5.0,lima,lima,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,38,6.0,ono,ono,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,38,7.0,vitu,vitu,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,38,8.0,walu,walu,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,38,9.0,ciwa,ciwa,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
tatoeba_fj_tatoeba_raw,38,10.0,tini,tini,UNKNOWN,,opus_tatoeba_v2023-04-12_fj_tatoeba_raw,
