doc_id,line_id,position,token,raw_token,orientation,source,notes
synthetic,12,PREP,d02,d02,normal,synthetic_candidate_transformed,true_pos=PREP
synthetic,12,DET,n19,n19,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,12,NOUN,a08,a08,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,13,DET,x04,x04,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,13,NUM,n02,n02,normal,synthetic_candidate_transformed,true_pos=NUM
synthetic,13,NOUN,n21,n21,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,13,VERB,n25,n25,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,13,DET,v15,v15,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,13,NOUN,m05,m05,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,14,DET,v15,v15,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,14,ADJ,d06,d06,normal,synthetic_candidate_transformed,true_pos=ADJ
synthetic,14,NOUN,n08,n08,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,14,VERB,d03,d03,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,14,NAME,n28,n28,normal,synthetic_candidate_transformed,true_pos=NAME
synthetic,14,PREP,d05,d05,normal,synthetic_candidate_transformed,true_pos=PREP
synthetic,14,DET,d07,d07,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,14,NUM,m03,m03,normal,synthetic_candidate_transformed,true_pos=NUM
synthetic,14,NOUN,n11,n11,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,14,PREP,d05,d05,normal,synthetic_candidate_transformed,true_pos=PREP
synthetic,14,DET,v07,v07,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,14,ADJ,a05,a05,normal,synthetic_candidate_transformed,true_pos=ADJ
synthetic,14,NOUN,r03,r03,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,15,NAME,n30,n30,normal,synthetic_candidate_transformed,true_pos=NAME
synthetic,15,VERB,r05,r05,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,15,PRON,n24,n24,normal,synthetic_candidate_transformed,true_pos=PRON
synthetic,15,PREP,a02,a02,normal,synthetic_candidate_transformed,true_pos=PREP
synthetic,15,DET,v15,v15,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,15,QUANT,v10,v10,normal,synthetic_candidate_transformed,true_pos=QUANT
synthetic,15,NOUN,m01,m01,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,16,DET,d07,d07,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,16,NUM,m03,m03,normal,synthetic_candidate_transformed,true_pos=NUM
synthetic,16,NOUN,c02,c02,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,16,VERB,x03,x03,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,16,DET,d07,d07,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,16,ADJ,n08,n08,normal,synthetic_candidate_transformed,true_pos=ADJ
synthetic,16,NOUN,x02,x02,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,16,PREP,d02,d02,normal,synthetic_candidate_transformed,true_pos=PREP
synthetic,16,DET,n09,n09,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,16,NOUN,n02,n02,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,17,DET,r07,r07,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,17,NOUN,m04,m04,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,17,VERB,q03,q03,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,17,ADV,q01,q01,normal,synthetic_candidate_transformed,true_pos=ADV
synthetic,17,DET,n19,n19,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,17,QUANT,m06,m06,normal,synthetic_candidate_transformed,true_pos=QUANT
synthetic,17,NOUN,n18,n18,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,18,DET,d07,d07,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,18,NUM,r06,r06,normal,synthetic_candidate_transformed,true_pos=NUM
synthetic,18,NOUN,x02,x02,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,18,VERB,x01,x01,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,19,DET,n09,n09,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,19,NUM,m03,m03,normal,synthetic_candidate_transformed,true_pos=NUM
synthetic,19,NOUN,n15,n15,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,19,VERB,w03,w03,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,19,DET,v03,v03,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,19,ADJ,a01,a01,normal,synthetic_candidate_transformed,true_pos=ADJ
synthetic,19,NOUN,n18,n18,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,19,PREP,n19,n19,normal,synthetic_candidate_transformed,true_pos=PREP
synthetic,19,DET,v07,v07,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,19,ADJ,a05,a05,normal,synthetic_candidate_transformed,true_pos=ADJ
synthetic,19,NOUN,a03,a03,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,19,CONJ,v08,v08,normal,synthetic_candidate_transformed,true_pos=CONJ
synthetic,19,DET,r07,r07,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,19,ADJ,n08,n08,normal,synthetic_candidate_transformed,true_pos=ADJ
synthetic,19,NOUN,r08,r08,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,19,VERB,p02,p02,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,19,DET,r07,r07,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,19,NOUN,n01,n01,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,19,PREP,d05,d05,normal,synthetic_candidate_transformed,true_pos=PREP
synthetic,19,DET,n09,n09,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,19,NUM,r06,r06,normal,synthetic_candidate_transformed,true_pos=NUM
synthetic,19,NOUN,p05,p05,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,20,DET,v07,v07,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,20,NOUN,n21,n21,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,20,VERB,n07,n07,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,20,PRON,n10,n10,normal,synthetic_candidate_transformed,true_pos=PRON
synthetic,21,DET,v03,v03,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,21,NOUN,n08,n08,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,21,VERB,p02,p02,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,21,PRON,n10,n10,normal,synthetic_candidate_transformed,true_pos=PRON
synthetic,21,ADV,c04,c04,normal,synthetic_candidate_transformed,true_pos=ADV
synthetic,21,DET,v15,v15,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,21,QUANT,m02,m02,normal,synthetic_candidate_transformed,true_pos=QUANT
synthetic,21,NOUN,n02,n02,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,22,DET,v15,v15,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,22,NOUN,m05,m05,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,22,VERB,a11,a11,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,22,DET,d07,d07,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,22,NOUN,a08,a08,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,22,PREP,d02,d02,normal,synthetic_candidate_transformed,true_pos=PREP
synthetic,22,PRON,a05,a05,normal,synthetic_candidate_transformed,true_pos=PRON
synthetic,22,DET,n09,n09,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,22,NOUN,n11,n11,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,23,DET,n19,n19,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,23,ADJ,n27,n27,normal,synthetic_candidate_transformed,true_pos=ADJ
synthetic,23,NOUN,n21,n21,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,23,VERB,a11,a11,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,23,DET,x04,x04,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,23,ADJ,d03,d03,normal,synthetic_candidate_transformed,true_pos=ADJ
synthetic,23,NOUN,n05,n05,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,23,PREP,x07,x07,normal,synthetic_candidate_transformed,true_pos=PREP
synthetic,23,DET,v03,v03,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,23,NUM,v09,v09,normal,synthetic_candidate_transformed,true_pos=NUM
synthetic,23,NOUN,p06,p06,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,24,DET,v07,v07,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,24,NOUN,n22,n22,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,24,VERB,d08,d08,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,24,NAME,v16,v16,normal,synthetic_candidate_transformed,true_pos=NAME
synthetic,24,PRON,n10,n10,normal,synthetic_candidate_transformed,true_pos=PRON
synthetic,25,DET,r07,r07,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,25,NUM,r06,r06,normal,synthetic_candidate_transformed,true_pos=NUM
synthetic,25,NOUN,c02,c02,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,25,VERB,r01,r01,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,25,DET,n19,n19,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,25,NOUN,c02,c02,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,25,ADV,c04,c04,normal,synthetic_candidate_transformed,true_pos=ADV
synthetic,25,CONJ,n13,n13,normal,synthetic_candidate_transformed,true_pos=CONJ
synthetic,25,DET,x04,x04,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,25,NOUN,a08,a08,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,25,VERB,d03,d03,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,25,PREP,x07,x07,normal,synthetic_candidate_transformed,true_pos=PREP
synthetic,25,DET,x04,x04,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,25,ADJ,d06,d06,normal,synthetic_candidate_transformed,true_pos=ADJ
synthetic,25,NOUN,m01,m01,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,26,DET,x04,x04,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,26,NUM,n02,n02,normal,synthetic_candidate_transformed,true_pos=NUM
synthetic,26,NOUN,a08,a08,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,26,VERB,q03,q03,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,26,ADV,n12,n12,normal,synthetic_candidate_transformed,true_pos=ADV
synthetic,27,DET,d07,d07,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,27,NOUN,a03,a03,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,27,VERB,x08,x08,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,27,DET,d07,d07,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,27,ADJ,n27,n27,normal,synthetic_candidate_transformed,true_pos=ADJ
synthetic,27,NOUN,v11,v11,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,27,PREP,n19,n19,normal,synthetic_candidate_transformed,true_pos=PREP
synthetic,27,DET,r07,r07,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,27,NOUN,m04,m04,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,27,DET,v03,v03,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,27,NOUN,p05,p05,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,28,DET,d07,d07,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,28,NOUN,n08,n08,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,28,VERB,d04,d04,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,28,NAME,v02,v02,normal,synthetic_candidate_transformed,true_pos=NAME
synthetic,29,DET,v07,v07,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,29,ADJ,d06,d06,normal,synthetic_candidate_transformed,true_pos=ADJ
synthetic,29,NOUN,a08,a08,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,29,CONJ,v01,v01,normal,synthetic_candidate_transformed,true_pos=CONJ
synthetic,29,DET,v15,v15,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,29,NUM,n02,n02,normal,synthetic_candidate_transformed,true_pos=NUM
synthetic,29,NOUN,a09,a09,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,29,VERB,m01,m01,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,29,NAME,n30,n30,normal,synthetic_candidate_transformed,true_pos=NAME
synthetic,29,ADV,c04,c04,normal,synthetic_candidate_transformed,true_pos=ADV
synthetic,30,DET,v03,v03,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,30,ADJ,n27,n27,normal,synthetic_candidate_transformed,true_pos=ADJ
synthetic,30,NOUN,m01,m01,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,30,VERB,d03,d03,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,30,DET,v03,v03,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,30,QUANT,m06,m06,normal,synthetic_candidate_transformed,true_pos=QUANT
synthetic,30,NOUN,n29,n29,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,31,DET,r07,r07,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,31,NUM,p04,p04,normal,synthetic_candidate_transformed,true_pos=NUM
synthetic,31,NOUN,v20,v20,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,31,VERB,d08,d08,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,31,NAME,a06,a06,normal,synthetic_candidate_transformed,true_pos=NAME
synthetic,31,PREP,n18,n18,normal,synthetic_candidate_transformed,true_pos=PREP
synthetic,31,DET,x04,x04,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,31,NOUN,n06,n06,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,31,CONJ,v08,v08,normal,synthetic_candidate_transformed,true_pos=CONJ
synthetic,31,DET,d07,d07,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,31,NOUN,n21,n21,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,31,VERB,r01,r01,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,31,PRON,n17,n17,normal,synthetic_candidate_transformed,true_pos=PRON
synthetic,32,PRON,a10,a10,normal,synthetic_candidate_transformed,true_pos=PRON
synthetic,32,VERB,x01,x01,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,32,DET,d07,d07,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,32,ADJ,p01,p01,normal,synthetic_candidate_transformed,true_pos=ADJ
synthetic,32,NOUN,v20,v20,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,32,ADV,x05,x05,normal,synthetic_candidate_transformed,true_pos=ADV
synthetic,32,PREP,d05,d05,normal,synthetic_candidate_transformed,true_pos=PREP
synthetic,32,DET,d07,d07,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,32,NOUN,n25,n25,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,33,DET,x04,x04,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,33,ADJ,a05,a05,normal,synthetic_candidate_transformed,true_pos=ADJ
synthetic,33,NOUN,a08,a08,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,33,VERB,d01,d01,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,33,NAME,v05,v05,normal,synthetic_candidate_transformed,true_pos=NAME
synthetic,33,PREP,a02,a02,normal,synthetic_candidate_transformed,true_pos=PREP
synthetic,33,DET,r07,r07,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,33,NOUN,n08,n08,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,34,PRON,r04,r04,normal,synthetic_candidate_transformed,true_pos=PRON
synthetic,34,VERB,r01,r01,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,34,DET,r07,r07,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,34,NOUN,n22,n22,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,34,PREP,n18,n18,normal,synthetic_candidate_transformed,true_pos=PREP
synthetic,34,DET,v15,v15,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,34,ADJ,n07,n07,normal,synthetic_candidate_transformed,true_pos=ADJ
synthetic,34,NOUN,r03,r03,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,35,DET,v03,v03,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,35,NUM,r06,r06,normal,synthetic_candidate_transformed,true_pos=NUM
synthetic,35,NOUN,c02,c02,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,35,VERB,p03,p03,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,35,PRON,n10,n10,normal,synthetic_candidate_transformed,true_pos=PRON
synthetic,35,PREP,n19,n19,normal,synthetic_candidate_transformed,true_pos=PREP
synthetic,35,NAME,v05,v05,normal,synthetic_candidate_transformed,true_pos=NAME
synthetic,36,PRON,a10,a10,normal,synthetic_candidate_transformed,true_pos=PRON
synthetic,36,VERB,q03,q03,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,36,DET,v07,v07,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,36,NOUN,n22,n22,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,36,ADV,n12,n12,normal,synthetic_candidate_transformed,true_pos=ADV
synthetic,36,DET,v03,v03,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,36,QUANT,m02,m02,normal,synthetic_candidate_transformed,true_pos=QUANT
synthetic,36,NOUN,m04,m04,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,37,DET,n19,n19,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,37,NOUN,v20,v20,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,37,VERB,m01,m01,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,37,DET,v07,v07,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,37,NUM,v14,v14,normal,synthetic_candidate_transformed,true_pos=NUM
synthetic,37,NOUN,n25,n25,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,37,PREP,d05,d05,normal,synthetic_candidate_transformed,true_pos=PREP
synthetic,37,PRON,a05,a05,normal,synthetic_candidate_transformed,true_pos=PRON
synthetic,38,DET,n09,n09,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,38,ADJ,n24,n24,normal,synthetic_candidate_transformed,true_pos=ADJ
synthetic,38,NOUN,v14,v14,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,38,VERB,d01,d01,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,38,DET,x04,x04,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,38,NOUN,r08,r08,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,38,ADV,n12,n12,normal,synthetic_candidate_transformed,true_pos=ADV
synthetic,39,PRON,n24,n24,normal,synthetic_candidate_transformed,true_pos=PRON
synthetic,39,VERB,n25,n25,normal,synthetic_candidate_transformed,true_pos=VERB
synthetic,39,DET,v03,v03,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,39,NUM,p04,p04,normal,synthetic_candidate_transformed,true_pos=NUM
synthetic,39,NOUN,n02,n02,normal,synthetic_candidate_transformed,true_pos=NOUN
synthetic,39,PREP,x07,x07,normal,synthetic_candidate_transformed,true_pos=PREP
synthetic,39,PRON,v04,v04,normal,synthetic_candidate_transformed,true_pos=PRON
synthetic,39,CONJ,v08,v08,normal,synthetic_candidate_transformed,true_pos=CONJ
synthetic,39,DET,n19,n19,normal,synthetic_candidate_transformed,true_pos=DET
synthetic,39,NOUN,n21,n21,normal,synthetic_candidate_transformed,true_pos=NOUN
